title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,3537 Drumore Dr,Philadelphia,PA,19154,"$224,500",3,2.0,1449.0,1742.0,1969,TOWNHOUSE,192800.0,https://www.zillow.com/homedetails/3537-Drumore-Dr-Philadelphia-PA-19154/10582203_zpid/
Townhouse for sale,3336 Fairdale Rd,Philadelphia,PA,19154,"$199,900",3,2.0,1296.0,1799.0,1972,TOWNHOUSE,175000.0,https://www.zillow.com/homedetails/3336-Fairdale-Rd-Philadelphia-PA-19154/10585639_zpid/
Townhouse for sale,12818 Elnora Rd,Philadelphia,PA,19154,"$225,000",3,2.0,1360.0,1999.0,1962,TOWNHOUSE,195000.0,https://www.zillow.com/homedetails/12818-Elnora-Rd-Philadelphia-PA-19154/10588263_zpid/
Townhouse for sale,12818 Medford Rd,Philadelphia,PA,19154,"$284,900",3,2.0,1360.0,6037.0,1961,TOWNHOUSE,195000.0,https://www.zillow.com/homedetails/12818-Medford-Rd-Philadelphia-PA-19154/10587701_zpid/
House for sale,2935 Normandy Dr,Philadelphia,PA,19154,"$310,000",3,2.0,1712.0,5501.0,1974,SINGLE_FAMILY,237600.0,https://www.zillow.com/homedetails/2935-Normandy-Dr-Philadelphia-PA-19154/10584244_zpid/
House for sale,3027 Byberry Rd,Philadelphia,PA,19154,"$269,500",3,2.0,1644.0,6899.0,1973,SINGLE_FAMILY,232800.0,https://www.zillow.com/homedetails/3027-Byberry-Rd-Philadelphia-PA-19154/10585872_zpid/
Townhouse for sale,11895 Academy Rd # J9,Philadelphia,PA,19154,"$175,000",3,3.0,1326.0,-1.0,1980,TOWNHOUSE,90000.0,https://www.zillow.com/homedetails/11895-Academy-Rd-J9-Philadelphia-PA-19154/10613349_zpid/
Townhouse for sale,10706 Philcrest Rd,Philadelphia,PA,19154,"$235,000",4,3.0,1386.0,1803.0,1970,TOWNHOUSE,194000.0,https://www.zillow.com/homedetails/10706-Philcrest-Rd-Philadelphia-PA-19154/10580376_zpid/
Townhouse for sale,2938 Secane Dr,Philadelphia,PA,19154,"$232,900",2,2.0,900.0,2230.0,1973,TOWNHOUSE,172500.0,https://www.zillow.com/homedetails/2938-Secane-Dr-Philadelphia-PA-19154/10586012_zpid/
Townhouse for sale,10712 E Keswick Rd,Philadelphia,PA,19154,"$249,900",3,3.0,1386.0,2125.0,1973,TOWNHOUSE,195800.0,https://www.zillow.com/homedetails/10712-E-Keswick-Rd-Philadelphia-PA-19154/10580731_zpid/
