title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,318 N Preston St # 3,Philadelphia,PA,19104,"$345,000",2,2.0,825.0,-1.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/318-N-Preston-St-3-Philadelphia-PA-19104/2080480841_zpid/
For sale by owner,760 N 38th St,Philadelphia,PA,19104,"$85,000",3,2.0,1198.0,1150.0,1920,SINGLE_FAMILY,17600.0,https://www.zillow.com/homedetails/760-N-38th-St-Philadelphia-PA-19104/165180393_zpid/
Townhouse for sale,3211 Pearl St,Philadelphia,PA,19104,"$420,000",7,5.0,1535.0,1224.0,1925,TOWNHOUSE,259000.0,https://www.zillow.com/homedetails/3211-Pearl-St-Philadelphia-PA-19104/10291968_zpid/
Apartment for sale,704 N 43rd St,Philadelphia,PA,19104,"$295,000",0,,3240.0,2500.0,1925,MULTI_FAMILY,171700.0,https://www.zillow.com/homedetails/704-N-43rd-St-Philadelphia-PA-19104/165097754_zpid/
Apartment for sale,426 S 44th St APT 2,Philadelphia,PA,19104,"$300,000",1,1.0,938.0,-1.0,1935,MULTI_FAMILY,232800.0,https://www.zillow.com/homedetails/426-S-44th-St-APT-2-Philadelphia-PA-19104/246162319_zpid/
Townhouse for sale,3713 Wallace St,Philadelphia,PA,19104,"$180,000",3,2.0,1568.0,1742.0,1930,TOWNHOUSE,64600.0,https://www.zillow.com/homedetails/3713-Wallace-St-Philadelphia-PA-19104/10292624_zpid/
New construction,318 N Preston St,Philadelphia,PA,19104,"$1,085,000",8,7.0,3017.0,1742.0,2019,MULTI_FAMILY,54900.0,https://www.zillow.com/homedetails/318-N-Preston-St-Philadelphia-PA-19104/118346189_zpid/
Townhouse for sale,3957 Wallace St,Philadelphia,PA,19104,"$150,000",3,3.0,2110.0,1206.0,1930,TOWNHOUSE,135800.0,https://www.zillow.com/homedetails/3957-Wallace-St-Philadelphia-PA-19104/10293139_zpid/
Townhouse for sale,832 N Hutton St,Philadelphia,PA,19104,"$95,625",2,2.0,868.0,561.0,1920,TOWNHOUSE,35500.0,https://www.zillow.com/homedetails/832-N-Hutton-St-Philadelphia-PA-19104/10201722_zpid/
Townhouse for sale,717 N 38th St,Philadelphia,PA,19104,"$234,999",3,2.0,1098.0,1319.0,1925,TOWNHOUSE,64400.0,https://www.zillow.com/homedetails/717-N-38th-St-Philadelphia-PA-19104/10293642_zpid/
Townhouse for sale,3330 Brandywine St,Philadelphia,PA,19104,"$325,000",4,2.0,1098.0,901.0,1930,TOWNHOUSE,283200.0,https://www.zillow.com/homedetails/3330-Brandywine-St-Philadelphia-PA-19104/10292335_zpid/
Townhouse for sale,4440 Ludlow St,Philadelphia,PA,19104,"$300,000",4,2.0,1600.0,1306.0,1920,TOWNHOUSE,192000.0,https://www.zillow.com/homedetails/4440-Ludlow-St-Philadelphia-PA-19104/10308701_zpid/
New construction,530 N Preston St,Philadelphia,PA,19104,"$1,590,000",0,,6132.0,1415.0,2020,MULTI_FAMILY,11600.0,https://www.zillow.com/homedetails/530-N-Preston-St-Philadelphia-PA-19104/165610022_zpid/
House for sale,321 N 40th St,Philadelphia,PA,19104,"$1,430,000",2,1.0,6300.0,2086.0,2016,SINGLE_FAMILY,58400.0,https://www.zillow.com/homedetails/321-N-40th-St-Philadelphia-PA-19104/126291762_zpid/
Apartment for sale,4174 Poplar St,Philadelphia,PA,19104,"$120,000",5,1.0,1830.0,1406.0,1915,MULTI_FAMILY,29200.0,https://www.zillow.com/homedetails/4174-Poplar-St-Philadelphia-PA-19104/10201171_zpid/
Townhouse for sale,3414 Mantua Ave,Philadelphia,PA,19104,"$170,000",6,2.0,1500.0,2382.0,1915,TOWNHOUSE,39000.0,https://www.zillow.com/homedetails/3414-Mantua-Ave-Philadelphia-PA-19104/10293250_zpid/
New construction,49 N Wiota St,Philadelphia,PA,19104,"$309,000",2,2.0,,953.0,-1,TOWNHOUSE,33400.0,https://www.zillow.com/homedetails/49-N-Wiota-St-Philadelphia-PA-19104/118343885_zpid/
Townhouse for sale,891 N Brooklyn St,Philadelphia,PA,19104,"$239,000",3,3.0,1416.0,1206.0,1920,TOWNHOUSE,52300.0,https://www.zillow.com/homedetails/891-N-Brooklyn-St-Philadelphia-PA-19104/67362606_zpid/
Townhouse for sale,719 N Shedwick St,Philadelphia,PA,19104,"$169,900",3,1.0,1128.0,919.0,1926,TOWNHOUSE,33600.0,https://www.zillow.com/homedetails/719-N-Shedwick-St-Philadelphia-PA-19104/10293552_zpid/
Apartment for sale,852 N 41st St,Philadelphia,PA,19104,"$110,900",0,,2443.0,1524.0,1925,MULTI_FAMILY,14600.0,https://www.zillow.com/homedetails/852-N-41st-St-Philadelphia-PA-19104/10201499_zpid/
Townhouse for sale,3934 Wyalusing Ave,Philadelphia,PA,19104,"$49,999",3,1.0,986.0,871.0,1930,TOWNHOUSE,39600.0,https://www.zillow.com/homedetails/3934-Wyalusing-Ave-Philadelphia-PA-19104/10293988_zpid/
Lot / Land for sale,4126 Pennsgrove St,Philadelphia,PA,19104,"$60,000",,,2226.0,1520.0,-1,LOT,8200.0,https://www.zillow.com/homedetails/4126-Pennsgrove-St-Philadelphia-PA-19104/118358058_zpid/
Townhouse for sale,(undisclosed Address),Philadelphia,PA,19104,"$317,500",5,3.0,1774.0,1062.0,1915,TOWNHOUSE,,https://www.zillow.com/homedetails/(undisclosed-Address)-Philadelphia-PA-19104/2092270683_zpid/
Townhouse for sale,756 N 43rd St,Philadelphia,PA,19104,"$232,500",3,3.0,1384.0,1450.0,1925,TOWNHOUSE,53900.0,https://www.zillow.com/homedetails/756-N-43rd-St-Philadelphia-PA-19104/10200297_zpid/
Townhouse for sale,657 N 41st St,Philadelphia,PA,19104,"$115,000",4,1.0,854.0,474.0,1925,TOWNHOUSE,69300.0,https://www.zillow.com/homedetails/657-N-41st-St-Philadelphia-PA-19104/10199979_zpid/
New construction,532 N Preston St,Philadelphia,PA,19104,"$1,590,000",0,,6132.0,1415.0,2020,MULTI_FAMILY,11600.0,https://www.zillow.com/homedetails/532-N-Preston-St-Philadelphia-PA-19104/165610023_zpid/
