title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Lot / Land for sale,405 W Clearfield St,Philadelphia,PA,19133,"$10,000",0,,,696.0,-1,LOT,8100.0,https://www.zillow.com/homedetails/405-W-Clearfield-St-Philadelphia-PA-19133/118350601_zpid/
Townhouse for sale,2527 N Front St,Philadelphia,PA,19133,"$158,000",4,1.0,1800.0,1306.0,1951,TOWNHOUSE,116500.0,https://www.zillow.com/homedetails/2527-N-Front-St-Philadelphia-PA-19133/10322225_zpid/
Townhouse for sale,2852 N Leithgow St,Philadelphia,PA,19133,"$50,000",2,1.0,700.0,539.0,1920,TOWNHOUSE,26900.0,https://www.zillow.com/homedetails/2852-N-Leithgow-St-Philadelphia-PA-19133/10262965_zpid/
Townhouse for sale,2325 N Camac St,Philadelphia,PA,19133,"$199,000",3,2.0,1084.0,670.0,1925,TOWNHOUSE,70800.0,https://www.zillow.com/homedetails/2325-N-Camac-St-Philadelphia-PA-19133/10374526_zpid/
Townhouse for sale,2509 N Marshall St,Philadelphia,PA,19133,"$120,000",3,1.0,1092.0,1136.0,1925,TOWNHOUSE,38800.0,https://www.zillow.com/homedetails/2509-N-Marshall-St-Philadelphia-PA-19133/10595475_zpid/
Townhouse for sale,2960 N Hancock St,Philadelphia,PA,19133,"$99,999",2,1.0,975.0,696.0,1935,TOWNHOUSE,34900.0,https://www.zillow.com/homedetails/2960-N-Hancock-St-Philadelphia-PA-19133/10203268_zpid/
Townhouse for sale,2963 N Lawrence St,Philadelphia,PA,19133,"$110,000",3,3.0,1410.0,714.0,1920,TOWNHOUSE,42800.0,https://www.zillow.com/homedetails/2963-N-Lawrence-St-Philadelphia-PA-19133/10263046_zpid/
Lot / Land for sale,403 W Clearfield St,Philadelphia,PA,19133,"$10,000",0,,,696.0,-1,LOT,8100.0,https://www.zillow.com/homedetails/403-W-Clearfield-St-Philadelphia-PA-19133/118337601_zpid/
New construction,2208 N 7th St,Philadelphia,PA,19133,"$549,900",0,,3000.0,1028.0,2019,MULTI_FAMILY,14900.0,https://www.zillow.com/homedetails/2208-N-7th-St-Philadelphia-PA-19133/118351477_zpid/
Lot / Land for sale,407 W Clearfield St,Philadelphia,PA,19133,"$19,000",,,,696.0,-1,LOT,2500.0,https://www.zillow.com/homedetails/407-W-Clearfield-St-Philadelphia-PA-19133/118362805_zpid/
Townhouse for sale,2242 N 12th St,Philadelphia,PA,19133,"$189,999",4,3.0,1484.0,1149.0,1920,TOWNHOUSE,74200.0,https://www.zillow.com/homedetails/2242-N-12th-St-Philadelphia-PA-19133/10374421_zpid/
Townhouse for sale,2611 N 12th St,Philadelphia,PA,19133,"$29,900",2,1.0,1000.0,784.0,1925,TOWNHOUSE,11300.0,https://www.zillow.com/homedetails/2611-N-12th-St-Philadelphia-PA-19133/10374391_zpid/
For sale by owner,2310 N Reese St,Philadelphia,PA,19133,"$169,000",3,1.0,1224.0,840.0,1875,TOWNHOUSE,30000.0,https://www.zillow.com/homedetails/2310-N-Reese-St-Philadelphia-PA-19133/10262013_zpid/
Townhouse for sale,1128 W Glenwood Ave,Philadelphia,PA,19133,"$129,000",3,2.0,1304.0,901.0,1925,TOWNHOUSE,64500.0,https://www.zillow.com/homedetails/1128-W-Glenwood-Ave-Philadelphia-PA-19133/10378043_zpid/
Townhouse for sale,2838 N 12th St,Philadelphia,PA,19133,"$45,000",3,1.0,1050.0,1049.0,1925,TOWNHOUSE,44300.0,https://www.zillow.com/homedetails/2838-N-12th-St-Philadelphia-PA-19133/10376809_zpid/
Apartment for sale,1123 W Nevada St,Philadelphia,PA,19133,"$159,000",0,,1174.0,993.0,1925,MULTI_FAMILY,19200.0,https://www.zillow.com/homedetails/1123-W-Nevada-St-Philadelphia-PA-19133/10374812_zpid/
Apartment for sale,2409 N 5th St,Philadelphia,PA,19133,"$229,900",0,,1500.0,805.0,1915,MULTI_FAMILY,71200.0,https://www.zillow.com/homedetails/2409-N-5th-St-Philadelphia-PA-19133/10261921_zpid/
Townhouse for sale,3145 N 8th St,Philadelphia,PA,19133,"$65,000",3,1.0,1254.0,1019.0,1925,TOWNHOUSE,48700.0,https://www.zillow.com/homedetails/3145-N-8th-St-Philadelphia-PA-19133/10376009_zpid/
Apartment for sale,2756 N 12th St,Philadelphia,PA,19133,"$230,000",0,,2720.0,1359.0,1990,MULTI_FAMILY,144000.0,https://www.zillow.com/homedetails/2756-N-12th-St-Philadelphia-PA-19133/10376803_zpid/
Townhouse for sale,1219 W William St,Philadelphia,PA,19133,"$40,000",3,1.0,904.0,923.0,1920,TOWNHOUSE,16800.0,https://www.zillow.com/homedetails/1219-W-William-St-Philadelphia-PA-19133/10377457_zpid/
