title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,718 Addison St,Philadelphia,PA,19147,"$350,000",2,1.0,810.0,361.0,1900,TOWNHOUSE,361300.0,https://www.zillow.com/homedetails/718-Addison-St-Philadelphia-PA-19147/10196869_zpid/
Townhouse for sale,813 S 10th St,Philadelphia,PA,19147,"$450,000",3,3.0,1521.0,527.0,1915,TOWNHOUSE,413700.0,https://www.zillow.com/homedetails/813-S-10th-St-Philadelphia-PA-19147/10181872_zpid/
Townhouse for sale,907 S 6th St,Philadelphia,PA,19147,"$469,900",3,2.0,1344.0,1006.0,1815,TOWNHOUSE,293000.0,https://www.zillow.com/homedetails/907-S-6th-St-Philadelphia-PA-19147/10179363_zpid/
Townhouse for sale,746 S 2nd St APT 1,Philadelphia,PA,19147,"$299,900",2,1.0,1043.0,1032.0,1915,TOWNHOUSE,252300.0,https://www.zillow.com/homedetails/746-S-2nd-St-APT-1-Philadelphia-PA-19147/10182432_zpid/
Townhouse for sale,118 League St,Philadelphia,PA,19147,"$649,900",4,3.0,2029.0,871.0,2015,TOWNHOUSE,622800.0,https://www.zillow.com/homedetails/118-League-St-Philadelphia-PA-19147/125460417_zpid/
Townhouse for sale,726 Rodman St,Philadelphia,PA,19147,"$735,000",4,3.0,1488.0,871.0,1975,TOWNHOUSE,537100.0,https://www.zillow.com/homedetails/726-Rodman-St-Philadelphia-PA-19147/10197231_zpid/
Townhouse for sale,1521 S 13th St,Philadelphia,PA,19147,"$679,900",4,3.0,2950.0,1542.0,1915,TOWNHOUSE,,https://www.zillow.com/homedetails/1521-S-13th-St-Philadelphia-PA-19147/2085182681_zpid/
Townhouse for sale,341 Queen St,Philadelphia,PA,19147,"$499,000",2,2.0,1346.0,561.0,1920,TOWNHOUSE,480300.0,https://www.zillow.com/homedetails/341-Queen-St-Philadelphia-PA-19147/10180786_zpid/
Townhouse for sale,718 Bradford Aly,Philadelphia,PA,19147,"$399,900",2,2.0,800.0,400.0,1900,TOWNHOUSE,372700.0,https://www.zillow.com/homedetails/718-Bradford-Aly-Philadelphia-PA-19147/10197179_zpid/
Townhouse for sale,514 Carpenter St,Philadelphia,PA,19147,"$575,000",3,3.0,1800.0,1036.0,1925,TOWNHOUSE,312700.0,https://www.zillow.com/homedetails/514-Carpenter-St-Philadelphia-PA-19147/10177319_zpid/
Townhouse for sale,710 Lombard St,Philadelphia,PA,19147,"$879,000",2,3.0,1890.0,1890.0,1970,TOWNHOUSE,661500.0,https://www.zillow.com/homedetails/710-Lombard-St-Philadelphia-PA-19147/10197076_zpid/
Townhouse for sale,1304 S American St,Philadelphia,PA,19147,"$219,000",1,1.0,495.0,435.0,1940,TOWNHOUSE,,https://www.zillow.com/homedetails/1304-S-American-St-Philadelphia-PA-19147/2080449455_zpid/
Townhouse for sale,1330 Rodman St,Philadelphia,PA,19147,"$915,000",3,2.0,1806.0,801.0,1900,TOWNHOUSE,394100.0,https://www.zillow.com/homedetails/1330-Rodman-St-Philadelphia-PA-19147/10197278_zpid/
