title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
New construction,301 S Broad Street Penthaus # 4101,Philadelphia,PA,19107,"$7,500,000",3,5.0,4284.0,-1.0,-1,CONDO,,https://www.zillow.com/homedetails/301-S-Broad-Street-Penthaus-4101-Philadelphia-PA-19107/2080468990_zpid/
Condo for sale,1010 Arch St UNIT 809,Philadelphia,PA,19107,"$235,000",1,1.0,555.0,-1.0,1900,CONDO,149500.0,https://www.zillow.com/homedetails/1010-Arch-St-UNIT-809-Philadelphia-PA-19107/71247903_zpid/
Condo for sale,1324 Locust St APT 207,Philadelphia,PA,19107,"$245,000",2,1.0,898.0,-1.0,1900,CONDO,201200.0,https://www.zillow.com/homedetails/1324-Locust-St-APT-207-Philadelphia-PA-19107/71249352_zpid/
Condo for sale,1324 Locust St APT 323,Philadelphia,PA,19107,"$75,000",0,1.0,320.0,-1.0,1900,CONDO,75200.0,https://www.zillow.com/homedetails/1324-Locust-St-APT-323-Philadelphia-PA-19107/71249382_zpid/
Condo for sale,105 S 12th St APT 302,Philadelphia,PA,19107,"$785,000",2,2.0,1518.0,-1.0,1900,CONDO,533100.0,https://www.zillow.com/homedetails/105-S-12th-St-APT-302-Philadelphia-PA-19107/71246806_zpid/
Condo for sale,902 Pine St # P2,Philadelphia,PA,19107,"$100,000",0,,160.0,-1.0,1917,CONDO,29000.0,https://www.zillow.com/homedetails/902-Pine-St-P2-Philadelphia-PA-19107/118361829_zpid/
Condo for sale,1101 Locust St # 8B,Philadelphia,PA,19107,"$1,299,000",3,4.0,2059.0,-1.0,2007,CONDO,1175300.0,https://www.zillow.com/homedetails/1101-Locust-St-8B-Philadelphia-PA-19107/87763320_zpid/
Condo for sale,1326 Spruce St APT 1404,Philadelphia,PA,19107,"$350,000",2,1.0,1137.0,-1.0,1900,CONDO,,https://www.zillow.com/homedetails/1326-Spruce-St-APT-1404-Philadelphia-PA-19107/2080568911_zpid/
Condo for sale,265 S 9th St APT 1F,Philadelphia,PA,19107,"$225,000",1,2.0,673.0,670.0,1900,CONDO,,https://www.zillow.com/homedetails/265-S-9th-St-APT-1F-Philadelphia-PA-19107/2090903497_zpid/
Townhouse for sale,301 S Camac St,Philadelphia,PA,19107,"$419,500",2,3.0,912.0,235.0,1918,TOWNHOUSE,305400.0,https://www.zillow.com/homedetails/301-S-Camac-St-Philadelphia-PA-19107/10197466_zpid/
Townhouse for sale,215 S Jessup St,Philadelphia,PA,19107,"$589,000",2,2.0,1350.0,579.0,1875,TOWNHOUSE,475200.0,https://www.zillow.com/homedetails/215-S-Jessup-St-Philadelphia-PA-19107/118349166_zpid/
Townhouse for sale,320 S Quince St,Philadelphia,PA,19107,"$1,175,000",3,4.0,2350.0,1742.0,1920,TOWNHOUSE,867200.0,https://www.zillow.com/homedetails/320-S-Quince-St-Philadelphia-PA-19107/10197408_zpid/
