title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Apartment for sale,6932 Paschall Ave,Philadelphia,PA,19142,"$189,900",5,3.0,1610.0,4800.0,1930,MULTI_FAMILY,92400.0,https://www.zillow.com/homedetails/6932-Paschall-Ave-Philadelphia-PA-19142/10407098_zpid/
House for sale,6931 Waxwing Pl,Philadelphia,PA,19142,"$279,000",3,3.0,1321.0,6751.0,1967,SINGLE_FAMILY,76900.0,https://www.zillow.com/homedetails/6931-Waxwing-Pl-Philadelphia-PA-19142/10413802_zpid/
Townhouse for sale,6320 Elmwood Ave,Philadelphia,PA,19142,"$120,786",6,3.0,2820.0,3123.0,1920,TOWNHOUSE,169500.0,https://www.zillow.com/homedetails/6320-Elmwood-Ave-Philadelphia-PA-19142/10404402_zpid/
Townhouse for sale,6217 Elmwood Ave,Philadelphia,PA,19142,"$89,900",4,1.0,1616.0,1359.0,1920,TOWNHOUSE,50500.0,https://www.zillow.com/homedetails/6217-Elmwood-Ave-Philadelphia-PA-19142/10404317_zpid/
Townhouse for sale,7207 Buist Ave,Philadelphia,PA,19142,"$169,900",3,1.0,960.0,1119.0,1920,TOWNHOUSE,71700.0,https://www.zillow.com/homedetails/7207-Buist-Ave-Philadelphia-PA-19142/10408374_zpid/
Apartment for sale,6902 Woodland Ave,Philadelphia,PA,19142,"$109,900",0,,1706.0,993.0,1920,MULTI_FAMILY,94700.0,https://www.zillow.com/homedetails/6902-Woodland-Ave-Philadelphia-PA-19142/165280349_zpid/
Townhouse for sale,6302 Greenway Ave,Philadelphia,PA,19142,"$126,900",3,2.0,1470.0,1080.0,1920,TOWNHOUSE,67100.0,https://www.zillow.com/homedetails/6302-Greenway-Ave-Philadelphia-PA-19142/10402098_zpid/
Townhouse for sale,7043 Yocum St,Philadelphia,PA,19142,"$53,000",3,1.0,1020.0,1200.0,1925,TOWNHOUSE,59400.0,https://www.zillow.com/homedetails/7043-Yocum-St-Philadelphia-PA-19142/10406873_zpid/
Townhouse for sale,6834 Guyer Ave,Philadelphia,PA,19142,"$149,000",3,1.0,992.0,1184.0,1925,TOWNHOUSE,24500.0,https://www.zillow.com/homedetails/6834-Guyer-Ave-Philadelphia-PA-19142/10413136_zpid/
Townhouse for sale,7025 Paschall Ave,Philadelphia,PA,19142,"$78,000",3,1.0,1318.0,1485.0,1915,TOWNHOUSE,74400.0,https://www.zillow.com/homedetails/7025-Paschall-Ave-Philadelphia-PA-19142/10407051_zpid/
Townhouse for sale,2515 S 73rd St,Philadelphia,PA,19142,"$129,900",3,1.0,1024.0,1119.0,1925,TOWNHOUSE,71600.0,https://www.zillow.com/homedetails/2515-S-73rd-St-Philadelphia-PA-19142/10407310_zpid/
Lot / Land for sale,0 Springfield Pike,Springfield Twp,PA,15425,"$14,000",,,,47480.0,2019,LOT,,https://www.zillow.com/homedetails/0-Springfield-Pike-Springfield-Twp-PA-15425/2093377405_zpid/
Townhouse for sale,2133 S Simpson St,Philadelphia,PA,19142,"$65,000",3,2.0,1200.0,1141.0,1920,TOWNHOUSE,69800.0,https://www.zillow.com/homedetails/2133-S-Simpson-St-Philadelphia-PA-19142/10401137_zpid/
Townhouse for sale,2657 S 69th St,Philadelphia,PA,19142,"$177,500",3,2.0,1072.0,1328.0,1925,TOWNHOUSE,70100.0,https://www.zillow.com/homedetails/2657-S-69th-St-Philadelphia-PA-19142/10411456_zpid/
Townhouse for sale,1732 S Avondale St,Philadelphia,PA,19142,"$137,000",3,1.0,1052.0,1751.0,1925,TOWNHOUSE,67300.0,https://www.zillow.com/homedetails/1732-S-Avondale-St-Philadelphia-PA-19142/10401078_zpid/
Townhouse for sale,2521 S 68th St,Philadelphia,PA,19142,"$139,500",3,2.0,960.0,1110.0,1920,TOWNHOUSE,59100.0,https://www.zillow.com/homedetails/2521-S-68th-St-Philadelphia-PA-19142/10411089_zpid/
Townhouse for sale,6549 Belmar St,Philadelphia,PA,19142,"$139,900",3,1.0,1080.0,1550.0,1925,TOWNHOUSE,75700.0,https://www.zillow.com/homedetails/6549-Belmar-St-Philadelphia-PA-19142/10405549_zpid/
Auction,2410 S 63rd St,Philadelphia,PA,19142,,3,1.0,1013.0,39116880.0,1925,SINGLE_FAMILY,64100.0,https://www.zillow.com/homedetails/2410-S-63rd-St-Philadelphia-PA-19142/10403445_zpid/
Townhouse for sale,6112 Yocum St,Philadelphia,PA,19142,"$29,900",3,1.0,896.0,840.0,1925,TOWNHOUSE,32600.0,https://www.zillow.com/homedetails/6112-Yocum-St-Philadelphia-PA-19142/10402177_zpid/
Townhouse for sale,2023 S 66th St,Philadelphia,PA,19142,"$165,900",3,1.0,1016.0,910.0,1920,TOWNHOUSE,69200.0,https://www.zillow.com/homedetails/2023-S-66th-St-Philadelphia-PA-19142/10405071_zpid/
Townhouse for sale,6912 Paschall Ave,Philadelphia,PA,19142,"$165,000",3,2.0,1578.0,1511.0,1930,TOWNHOUSE,80400.0,https://www.zillow.com/homedetails/6912-Paschall-Ave-Philadelphia-PA-19142/10407089_zpid/
Townhouse for sale,6541 Allman St,Philadelphia,PA,19142,"$110,000",3,2.0,1238.0,936.0,1920,TOWNHOUSE,69000.0,https://www.zillow.com/homedetails/6541-Allman-St-Philadelphia-PA-19142/10405683_zpid/
Townhouse for sale,2628 S Massey St,Philadelphia,PA,19142,"$135,000",3,2.0,960.0,1232.0,1925,TOWNHOUSE,62000.0,https://www.zillow.com/homedetails/2628-S-Massey-St-Philadelphia-PA-19142/10411386_zpid/
Lot / Land for sale,2107 S 70th St,Philadelphia,PA,19142,"$16,000",,,,3001.0,-1,LOT,,https://www.zillow.com/homedetails/2107-S-70th-St-Philadelphia-PA-19142/2084137435_zpid/
Townhouse for sale,2519 S 64th St,Philadelphia,PA,19142,"$119,800",3,1.0,1074.0,1123.0,1925,TOWNHOUSE,78700.0,https://www.zillow.com/homedetails/2519-S-64th-St-Philadelphia-PA-19142/10403498_zpid/
Townhouse for sale,6906 Chelwynde Ave,Philadelphia,PA,19142,"$140,000",3,1.0,1050.0,1049.0,1925,TOWNHOUSE,60800.0,https://www.zillow.com/homedetails/6906-Chelwynde-Ave-Philadelphia-PA-19142/10412639_zpid/
Townhouse for sale,6538 Linmore Ave,Philadelphia,PA,19142,"$79,000",3,1.0,1200.0,779.0,1965,TOWNHOUSE,60600.0,https://www.zillow.com/homedetails/6538-Linmore-Ave-Philadelphia-PA-19142/10406267_zpid/
Townhouse for sale,6028 Regent St,Philadelphia,PA,19142,"$28,000",3,1.0,992.0,910.0,1925,TOWNHOUSE,34900.0,https://www.zillow.com/homedetails/6028-Regent-St-Philadelphia-PA-19142/10401490_zpid/
Townhouse for sale,6124 Reedland St,Philadelphia,PA,19142,"$74,900",3,1.0,1092.0,993.0,1920,TOWNHOUSE,69000.0,https://www.zillow.com/homedetails/6124-Reedland-St-Philadelphia-PA-19142/10404158_zpid/
Townhouse for sale,2237 S Shields St,Philadelphia,PA,19142,"$92,000",3,1.0,1232.0,1738.0,1920,TOWNHOUSE,73200.0,https://www.zillow.com/homedetails/2237-S-Shields-St-Philadelphia-PA-19142/10405164_zpid/
