title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
House for sale,253 Hermitage St,Philadelphia,PA,19127,"$349,900",3,2.0,1656.0,1624.0,1900,SINGLE_FAMILY,303600.0,https://www.zillow.com/homedetails/253-Hermitage-St-Philadelphia-PA-19127/10269098_zpid/
Townhouse for sale,4710 Fowler St,Philadelphia,PA,19127,"$225,000",4,2.0,1608.0,1441.0,1900,TOWNHOUSE,214000.0,https://www.zillow.com/homedetails/4710-Fowler-St-Philadelphia-PA-19127/10269663_zpid/
Townhouse for sale,3919 Cresson St,Philadelphia,PA,19127,"$275,000",4,2.0,1818.0,1616.0,1900,TOWNHOUSE,250000.0,https://www.zillow.com/homedetails/3919-Cresson-St-Philadelphia-PA-19127/10267796_zpid/
Townhouse for sale,178 Gay St,Philadelphia,PA,19127,"$245,000",4,2.0,1040.0,1406.0,1919,TOWNHOUSE,216300.0,https://www.zillow.com/homedetails/178-Gay-St-Philadelphia-PA-19127/10267567_zpid/
Townhouse for sale,4846 Ogle St,Philadelphia,PA,19127,"$230,000",2,2.0,966.0,1210.0,1920,TOWNHOUSE,164900.0,https://www.zillow.com/homedetails/4846-Ogle-St-Philadelphia-PA-19127/10272796_zpid/
House for sale,232 Ripka St,Philadelphia,PA,19127,"$249,900",3,1.0,1320.0,1742.0,1930,SINGLE_FAMILY,234000.0,https://www.zillow.com/homedetails/232-Ripka-St-Philadelphia-PA-19127/10268981_zpid/
Foreclosure,4161 Apple St,Philadelphia,PA,19127,"$206,000",3,1.0,1719.0,1685.0,1900,TOWNHOUSE,267400.0,https://www.zillow.com/homedetails/4161-Apple-St-Philadelphia-PA-19127/10267969_zpid/
Townhouse for sale,112 Roxborough Ave,Philadelphia,PA,19127,"$314,900",3,3.0,1120.0,871.0,1900,TOWNHOUSE,251700.0,https://www.zillow.com/homedetails/112-Roxborough-Ave-Philadelphia-PA-19127/10267304_zpid/
Condo for sale,2 Leverington Ave # 45,Philadelphia,PA,19127,"$234,900",2,2.0,1339.0,-1.0,2004,CONDO,186200.0,https://www.zillow.com/homedetails/2-Leverington-Ave-45-Philadelphia-PA-19127/67364139_zpid/
Townhouse for sale,135 Pensdale St,Philadelphia,PA,19127,"$275,000",3,2.0,1357.0,679.0,1932,TOWNHOUSE,280700.0,https://www.zillow.com/homedetails/135-Pensdale-St-Philadelphia-PA-19127/10267168_zpid/
Townhouse for sale,4615 Saint Davids St,Philadelphia,PA,19127,"$195,000",2,1.0,1016.0,692.0,1910,TOWNHOUSE,170200.0,https://www.zillow.com/homedetails/4615-Saint-Davids-St-Philadelphia-PA-19127/10269517_zpid/
New construction,4680 Canton St,Philadelphia,PA,19127,"$529,000",4,5.0,2610.0,1306.0,2019,TOWNHOUSE,77900.0,https://www.zillow.com/homedetails/4680-Canton-St-Philadelphia-PA-19127/10269317_zpid/
Townhouse for sale,4719 Fowler St,Philadelphia,PA,19127,"$259,900",2,2.0,1206.0,1393.0,1930,TOWNHOUSE,202700.0,https://www.zillow.com/homedetails/4719-Fowler-St-Philadelphia-PA-19127/10269681_zpid/
Townhouse for sale,105 Pensdale St,Philadelphia,PA,19127,"$279,000",4,2.0,1280.0,1528.0,1900,TOWNHOUSE,220600.0,https://www.zillow.com/homedetails/105-Pensdale-St-Philadelphia-PA-19127/10267154_zpid/
Townhouse for sale,103 Pensdale St,Philadelphia,PA,19127,"$279,000",4,2.0,1555.0,1677.0,1900,TOWNHOUSE,268900.0,https://www.zillow.com/homedetails/103-Pensdale-St-Philadelphia-PA-19127/10267153_zpid/
Townhouse for sale,159 Hermitage St,Philadelphia,PA,19127,"$315,000",4,2.0,2284.0,1981.0,1925,TOWNHOUSE,234100.0,https://www.zillow.com/homedetails/159-Hermitage-St-Philadelphia-PA-19127/10269073_zpid/
Auction,142 Gay St,Philadelphia,PA,19127,,4,1.0,1508.0,1418.0,1900,CONDO,254100.0,https://www.zillow.com/homedetails/142-Gay-St-Philadelphia-PA-19127/10267553_zpid/
House for sale,4705 Smick St,Philadelphia,PA,19127,"$389,900",4,2.0,2896.0,2613.0,1928,SINGLE_FAMILY,337000.0,https://www.zillow.com/homedetails/4705-Smick-St-Philadelphia-PA-19127/10269459_zpid/
Townhouse for sale,115 Haines St,Philadelphia,PA,19127,"$415,000",3,3.0,2000.0,1306.0,2012,TOWNHOUSE,409700.0,https://www.zillow.com/homedetails/115-Haines-St-Philadelphia-PA-19127/117508224_zpid/
House for sale,4043 Boone St,Philadelphia,PA,19127,"$320,000",2,2.0,1182.0,1306.0,1920,SINGLE_FAMILY,185800.0,https://www.zillow.com/homedetails/4043-Boone-St-Philadelphia-PA-19127/10268037_zpid/
Townhouse for sale,4649 Mansion St,Philadelphia,PA,19127,"$319,900",5,2.0,1941.0,1306.0,1900,TOWNHOUSE,274000.0,https://www.zillow.com/homedetails/4649-Mansion-St-Philadelphia-PA-19127/10269569_zpid/
Townhouse for sale,141 Jamestown St,Philadelphia,PA,19127,"$304,900",4,2.0,1959.0,1119.0,1900,TOWNHOUSE,286300.0,https://www.zillow.com/homedetails/141-Jamestown-St-Philadelphia-PA-19127/10267097_zpid/
Townhouse for sale,177 East St,Philadelphia,PA,19127,"$279,900",3,2.0,1080.0,1306.0,1920,TOWNHOUSE,194600.0,https://www.zillow.com/homedetails/177-East-St-Philadelphia-PA-19127/63497398_zpid/
Townhouse for sale,186 Krams Ave,Philadelphia,PA,19127,"$234,000",2,3.0,896.0,1598.0,1900,TOWNHOUSE,229000.0,https://www.zillow.com/homedetails/186-Krams-Ave-Philadelphia-PA-19127/10268839_zpid/
Townhouse for sale,123 Jamestown St,Philadelphia,PA,19127,"$425,000",3,3.0,3600.0,910.0,1900,TOWNHOUSE,229000.0,https://www.zillow.com/homedetails/123-Jamestown-St-Philadelphia-PA-19127/10267088_zpid/
Apartment for sale,4720 Fowler St # B,Philadelphia,PA,19127,"$649,999",3,5.0,2828.0,1963.0,2016,MULTI_FAMILY,655000.0,https://www.zillow.com/homedetails/4720-Fowler-St-B-Philadelphia-PA-19127/165609708_zpid/
Apartment for sale,4728 Umbria St,Philadelphia,PA,19127,"$215,000",0,,1380.0,1001.0,1900,MULTI_FAMILY,254400.0,https://www.zillow.com/homedetails/4728-Umbria-St-Philadelphia-PA-19127/10269340_zpid/
Townhouse for sale,197 Baldwin St,Philadelphia,PA,19127,"$329,000",4,2.0,1723.0,1306.0,1900,TOWNHOUSE,228100.0,https://www.zillow.com/homedetails/197-Baldwin-St-Philadelphia-PA-19127/10268632_zpid/
New construction,1 Leverington Ave # 102 A,Philadelphia,PA,19127,"$739,900",4,4.0,3080.0,871.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-102-A-Philadelphia-PA-19127/2080990551_zpid/
Townhouse for sale,4707 Sheldon St,Philadelphia,PA,19127,"$779,900",4,5.0,2928.0,2191.0,2010,TOWNHOUSE,625900.0,https://www.zillow.com/homedetails/4707-Sheldon-St-Philadelphia-PA-19127/103778120_zpid/
Townhouse for sale,3760 Cresson St,Philadelphia,PA,19127,"$215,000",3,1.0,1042.0,967.0,1950,TOWNHOUSE,195700.0,https://www.zillow.com/homedetails/3760-Cresson-St-Philadelphia-PA-19127/10267727_zpid/
Townhouse for sale,117 Jamestown St,Philadelphia,PA,19127,"$399,900",6,3.0,2300.0,1428.0,1910,TOWNHOUSE,264500.0,https://www.zillow.com/homedetails/117-Jamestown-St-Philadelphia-PA-19127/10267087_zpid/
New construction,1 Leverington Ave # 102 B,Philadelphia,PA,19127,"$709,900",4,4.0,3080.0,871.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-102-B-Philadelphia-PA-19127/2080990514_zpid/
New construction,1 Leverington Ave,Philadelphia,PA,19127,"$1,039,900",4,4.0,3650.0,-1.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-A8NM80-Philadelphia-PA-19127/2083572820_zpid/
New construction,1 Leverington Ave # 110 A,Philadelphia,PA,19127,"$1,199,900",4,4.0,3630.0,871.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-110-A-Philadelphia-PA-19127/2080992058_zpid/
Lot / Land for sale,145 Wright St,Philadelphia,PA,19127,"$150,000",0,,,2178.0,-1,LOT,51000.0,https://www.zillow.com/homedetails/145-Wright-St-Philadelphia-PA-19127/118339582_zpid/
New construction,1 Leverington Ave # 110 B,Philadelphia,PA,19127,"$1,139,900",4,4.0,3630.0,871.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-110-B-Philadelphia-PA-19127/2080991948_zpid/
New construction,1 Leverington Ave,Philadelphia,PA,19127,"$709,900",4,4.0,3080.0,-1.0,2020,TOWNHOUSE,,https://www.zillow.com/homedetails/1-Leverington-Ave-5RSAHS-Philadelphia-PA-19127/2083572819_zpid/
Lot / Land for sale,4513 Baker St,Philadelphia,PA,19127,"$151,500",,,,2639.0,-1,LOT,,https://www.zillow.com/homedetails/4513-Baker-St-Philadelphia-PA-19127/2081153974_zpid/
Townhouse for sale,4554 Wilde St,Philadelphia,PA,19127,"$215,000",2,1.0,1344.0,871.0,1920,TOWNHOUSE,197200.0,https://www.zillow.com/homedetails/4554-Wilde-St-Philadelphia-PA-19127/10269617_zpid/
