title,address,city,state,postal_code,price,bedroom,bathroom,area,year_built,lot_size,home_type
Townhouse for rent,N Chadwick St,Philadelphia,PA,19132,$650/mo,1,1.0,700.0,-1,-1.0,TOWNHOUSE
Townhouse for rent,3039 N Bambrey St,Philadelphia,PA,19132,$975/mo,3,1.0,940.0,1940,648.0,TOWNHOUSE
House for rent,2811 N Bambrey St,Philadelphia,PA,19132,"$1,050/mo",2,1.0,896.0,1940,630.0,SINGLE_FAMILY
Townhouse for rent,2225 N Bouvier St,Philadelphia,PA,19132,"$1,200/mo",3,1.0,1016.0,1917,871.0,TOWNHOUSE
House for rent,3110 N 27th St,Philadelphia,PA,19132,"$1,000/mo",3,1.0,812.0,1940,611.0,SINGLE_FAMILY
Apartment for rent,3137 N 15th St FLOOR 2,Philadelphia,PA,19132,$850/mo,2,1.0,800.0,-1,-1.0,MULTI_FAMILY
Townhouse for rent,3144 N Patton St,Philadelphia,PA,19132,"$1,400/mo",3,1.0,1462.0,1943,1306.0,TOWNHOUSE
House for rent,2946 N Taney St,Philadelphia,PA,19132,"$1,100/mo",3,1.0,900.0,1943,871.0,SINGLE_FAMILY
Townhouse for rent,2505 N Spangler St,Philadelphia,PA,19132,"$1,000/mo",3,1.0,860.0,1915,695.0,TOWNHOUSE
Townhouse for rent,2445 W Elkhart St,Philadelphia,PA,19132,"$1,300/mo",3,1.0,1024.0,1940,784.0,TOWNHOUSE
Apartment for rent,2537 W Lehigh Ave FLOOR 2,Philadelphia,PA,19132,$900/mo,3,1.0,,-1,-1.0,APARTMENT
Apartment for rent,Ridge Ave,Philadelphia,PA,19132,$800/mo,0,1.0,1200.0,-1,-1.0,APARTMENT
House for rent,2456 N Douglas St,Philadelphia,PA,19132,"$1,300/mo",3,1.0,1210.0,1915,757.0,SINGLE_FAMILY
Apartment for rent,2207 N 16th St # A,Philadelphia,PA,19132,"$1,650/mo",3,2.0,,1915,-1.0,APARTMENT
House for rent,2537 N Garnet St,Philadelphia,PA,19132,"$1,099/mo",3,1.0,1200.0,1920,672.0,SINGLE_FAMILY
Townhouse for rent,3105 N 24th St,Philadelphia,PA,19132,"$1,250/mo",3,1.5,1140.0,1940,958.0,TOWNHOUSE
Townhouse for rent,3128 N Shedwick St,Philadelphia,PA,19132,"$1,100/mo",2,1.0,1236.0,1939,1179.0,TOWNHOUSE
Townhouse for rent,2836 N 20th St,Philadelphia,PA,19132,"$1,100/mo",3,1.0,1050.0,1940,1197.0,TOWNHOUSE
Townhouse for rent,2442 N Bancroft St,Philadelphia,PA,19132,"$1,000/mo",3,1.0,1048.0,1915,713.0,TOWNHOUSE
House for rent,2430 N Bancroft St,Philadelphia,PA,19132,"$1,000/mo",3,1.0,1048.0,1915,689.0,SINGLE_FAMILY
House for rent,3063 N Judson St,Philadelphia,PA,19132,$900/mo,2,1.0,1400.0,1925,641.0,SINGLE_FAMILY
Townhouse for rent,2742 N 19th St,Philadelphia,PA,19132,"$1,050/mo",3,2.0,1110.0,1940,829.0,TOWNHOUSE
Townhouse for rent,1500 W Dauphin St,Philadelphia,PA,19132,"$1,500/mo",4,2.0,1288.0,-1,-1.0,TOWNHOUSE
House for rent,3031 W Dauphin St,Philadelphia,PA,19132,"$1,800/mo",5,2.0,1733.0,1915,1360.0,SINGLE_FAMILY
Apartment for rent,3329 Ridge Ave # 2,Philadelphia,PA,19132,"$1,250/mo",3,1.5,1200.0,-1,-1.0,APARTMENT
Townhouse for rent,1317 W Allegheny Ave APT 2,Philadelphia,PA,19132,$750/mo,1,1.0,600.0,1935,-1.0,TOWNHOUSE
Townhouse for rent,1311 W Allegheny Ave APT 3,Philadelphia,PA,19132,$750/mo,0,1.0,500.0,1935,-1.0,TOWNHOUSE
Apartment for rent,2355 N Park Ave # 1,Philadelphia,PA,19132,"$1,045/mo",3,1.0,1000.0,1915,-1.0,MULTI_FAMILY
Apartment for rent,2359 N Park Ave APT 1F,Philadelphia,PA,19132,$675/mo,0,1.0,550.0,-1,-1.0,MULTI_FAMILY
Apartment for rent,2200 N Sydenham St APT 2F,Philadelphia,PA,19132,"$1,550/mo",3,2.0,900.0,-1,-1.0,APARTMENT
Apartment for rent,2339 N Park Ave # 2,Philadelphia,PA,19132,"$2,000/mo",5,2.0,2000.0,-1,-1.0,APARTMENT
Townhouse for rent,2346 N Carlisle St,Philadelphia,PA,19132,"$2,250/mo",5,2.0,1272.0,1915,1424.0,TOWNHOUSE
House for rent,3012 N Woodstock St,Philadelphia,PA,19132,"$1,300/mo",4,1.0,1100.0,1920,871.0,SINGLE_FAMILY
House for rent,3205 W Arizona St,Philadelphia,PA,19132,$950/mo,2,1.0,958.0,2018,640.0,SINGLE_FAMILY
Townhouse for rent,2256 N Carlisle St,Philadelphia,PA,19132,"$1,800/mo",4,3.0,1542.0,1915,1498.0,TOWNHOUSE
