title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,233 S 24th St,Philadelphia,PA,19103,"$825,000",3,3.0,1815.0,1149.0,1838,TOWNHOUSE,782200.0,https://www.zillow.com/homedetails/233-S-24th-St-Philadelphia-PA-19103/10211316_zpid/
Apartment for sale,224 W Rittenhouse Sq # 2415A,Philadelphia,PA,19103,"$180,000",0,1.0,528.0,-1.0,1970,APARTMENT,,https://www.zillow.com/homedetails/224-W-Rittenhouse-Sq-2415A-Philadelphia-PA-19103/2080715809_zpid/
Condo for sale,2122 Spruce St APT 301,Philadelphia,PA,19103,"$259,900",1,1.0,532.0,-1.0,1900,CONDO,222200.0,https://www.zillow.com/homedetails/2122-Spruce-St-APT-301-Philadelphia-PA-19103/62676192_zpid/
New construction,1911 Walnut St # 4001,Philadelphia,PA,19103,"$7,949,995",3,4.0,4725.0,-1.0,-1,CONDO,,https://www.zillow.com/homedetails/1911-Walnut-St-4001-Philadelphia-PA-19103/2085019043_zpid/
Condo for sale,2018-32 Walnut St # 6L,Philadelphia,PA,19103,"$530,000",2,2.0,1198.0,1411.0,1980,CONDO,452000.0,https://www.zillow.com/homedetails/2018-32-Walnut-St-6L-Philadelphia-PA-19103/10603410_zpid/
Townhouse for sale,1624 Spruce St APT 3R,Philadelphia,PA,19103,"$310,000",1,1.0,691.0,43560.0,1900,TOWNHOUSE,266400.0,https://www.zillow.com/homedetails/1624-Spruce-St-APT-3R-Philadelphia-PA-19103/67364847_zpid/
Condo for sale,224 W Rittenhouse Sq # 1005,Philadelphia,PA,19103,"$975,000",3,2.0,1483.0,-1.0,1970,CONDO,,https://www.zillow.com/homedetails/224-W-Rittenhouse-Sq-1005-Philadelphia-PA-19103/2080582317_zpid/
New construction,1644 Carlton St,Philadelphia,PA,19103,"$2,750,000",5,7.0,5050.0,1359.0,2019,TOWNHOUSE,,https://www.zillow.com/homedetails/1644-Carlton-St-Philadelphia-PA-19103/2082829492_zpid/
Condo for sale,1706 Rittenhouse Sq UNIT 2401,Philadelphia,PA,19103,"$6,495,000",4,4.0,4166.0,-1.0,2010,CONDO,6112500.0,https://www.zillow.com/homedetails/1706-Rittenhouse-Sq-UNIT-2401-Philadelphia-PA-19103/115827520_zpid/
Condo for sale,1811-19 Chestnut St # 202,Philadelphia,PA,19103,"$450,000",2,3.0,1329.0,-1.0,1918,CONDO,,https://www.zillow.com/homedetails/1811-19-Chestnut-St-202-Philadelphia-PA-19103/2107474278_zpid/
Condo for sale,220 W Rittenhouse Sq APT 17B,Philadelphia,PA,19103,"$1,150,000",2,3.0,2559.0,2559.0,1950,CONDO,1369500.0,https://www.zillow.com/homedetails/220-W-Rittenhouse-Sq-APT-17B-Philadelphia-PA-19103/10603141_zpid/
Condo for sale,2219 Delancey Pl APT 6,Philadelphia,PA,19103,"$750,000",2,3.0,1725.0,-1.0,1900,CONDO,,https://www.zillow.com/homedetails/2219-Delancey-Pl-APT-6-Philadelphia-PA-19103/2080978938_zpid/
Townhouse for sale,2035 Chancellor St,Philadelphia,PA,19103,"$699,900",3,3.0,1900.0,1900.0,1980,TOWNHOUSE,473800.0,https://www.zillow.com/homedetails/2035-Chancellor-St-Philadelphia-PA-19103/10603708_zpid/
Condo for sale,1706 Rittenhouse Sq UNIT 801,Philadelphia,PA,19103,"$5,299,000",4,3.0,4166.0,-1.0,2010,CONDO,5405400.0,https://www.zillow.com/homedetails/1706-Rittenhouse-Sq-UNIT-801-Philadelphia-PA-19103/118352929_zpid/
Condo for sale,1811 Chestnut St APT 406,Philadelphia,PA,19103,"$399,900",2,2.0,1118.0,-1.0,1900,CONDO,386500.0,https://www.zillow.com/homedetails/1811-Chestnut-St-APT-406-Philadelphia-PA-19103/87764050_zpid/
Condo for sale,250 S 18th St APT 601,Philadelphia,PA,19103,"$4,750,000",4,5.0,3716.0,-1.0,1900,CONDO,1858100.0,https://www.zillow.com/homedetails/250-S-18th-St-APT-601-Philadelphia-PA-19103/244630457_zpid/
Townhouse for sale,2112 Appletree St,Philadelphia,PA,19103,"$765,000",3,2.0,1815.0,871.0,1980,TOWNHOUSE,502700.0,https://www.zillow.com/homedetails/2112-Appletree-St-Philadelphia-PA-19103/10211351_zpid/
Townhouse for sale,2100 Locust St,Philadelphia,PA,19103,"$2,990,000",5,6.0,5488.0,1598.0,1925,TOWNHOUSE,,https://www.zillow.com/homedetails/2100-Locust-St-Philadelphia-PA-19103/2107134404_zpid/
Condo for sale,237 S 18th St APT 6B,Philadelphia,PA,19103,"$3,500,000",3,4.0,4000.0,-1.0,1910,CONDO,,https://www.zillow.com/homedetails/237-S-18th-St-APT-6B-Philadelphia-PA-19103/2090889751_zpid/
Townhouse for sale,2100-2 Locust St,Philadelphia,PA,19103,"$2,990,000",5,6.0,5488.0,1742.0,1925,TOWNHOUSE,1668900.0,https://www.zillow.com/homedetails/2100-2-Locust-St-Philadelphia-PA-19103/10597014_zpid/
New construction,2108 Walnut St # 301,Philadelphia,PA,19103,"$3,500,000",3,4.0,2816.0,-1.0,2018,CONDO,,https://www.zillow.com/homedetails/2108-Walnut-St-301-Philadelphia-PA-19103/2083704985_zpid/
Condo for sale,2302 Spruce St APT 3,Philadelphia,PA,19103,"$449,900",2,1.0,856.0,-1.0,1900,CONDO,282400.0,https://www.zillow.com/homedetails/2302-Spruce-St-APT-3-Philadelphia-PA-19103/53611002_zpid/
