title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,7 N Columbus Blvd APT 214,Philadelphia,PA,19106,"$559,900",3,4.0,2229.0,2229.0,1982,TOWNHOUSE,324400.0,https://www.zillow.com/homedetails/7-N-Columbus-Blvd-APT-214-Philadelphia-PA-19106/10601325_zpid/
Condo for sale,109-11 Church St # 3,Philadelphia,PA,19106,"$345,000",1,1.0,1000.0,-1.0,1900,CONDO,,https://www.zillow.com/homedetails/109-11-Church-St-3-Philadelphia-PA-19106/2080547095_zpid/
Townhouse for sale,4 S Strawberry St,Philadelphia,PA,19106,"$664,900",4,2.0,1736.0,435.0,1919,TOWNHOUSE,433200.0,https://www.zillow.com/homedetails/4-S-Strawberry-St-Philadelphia-PA-19106/67363724_zpid/
Condo for sale,113 N Bread St APT 3F3,Philadelphia,PA,19106,"$385,000",2,2.0,984.0,-1.0,2006,CONDO,325500.0,https://www.zillow.com/homedetails/113-N-Bread-St-APT-3F3-Philadelphia-PA-19106/67365267_zpid/
Condo for sale,20 S Letitia St # 4C,Philadelphia,PA,19106,"$849,900",2,3.0,2196.0,-1.0,1900,CONDO,669000.0,https://www.zillow.com/homedetails/20-S-Letitia-St-4C-Philadelphia-PA-19106/124248199_zpid/
Condo for sale,227 S 6th St APT 1C,Philadelphia,PA,19106,"$3,500,000",2,3.0,2767.0,-1.0,-1,CONDO,,https://www.zillow.com/homedetails/227-S-6th-St-APT-1C-Philadelphia-PA-19106/2084138429_zpid/
Condo for sale,210 Locust St # 23EW,Philadelphia,PA,19106,"$199,900",0,1.0,522.0,522.0,1963,CONDO,183600.0,https://www.zillow.com/homedetails/210-Locust-St-23EW-Philadelphia-PA-19106/10599513_zpid/
New construction,19 S Letitia St # 9,Philadelphia,PA,19106,"$2,300,000",5,6.0,5200.0,1311.0,2019,TOWNHOUSE,,https://www.zillow.com/homedetails/19-S-Letitia-St-9-Philadelphia-PA-19106/2082811969_zpid/
Townhouse for sale,254 S 3rd St,Philadelphia,PA,19106,"$2,000,000",3,5.0,3940.0,2474.0,1970,TOWNHOUSE,1194500.0,https://www.zillow.com/homedetails/254-S-3rd-St-Philadelphia-PA-19106/10195914_zpid/
Condo for sale,305 N 3rd St APT C3,Philadelphia,PA,19106,"$339,000",2,1.0,948.0,871.0,1900,CONDO,240000.0,https://www.zillow.com/homedetails/305-N-3rd-St-APT-C3-Philadelphia-PA-19106/71246558_zpid/
Condo for sale,317 Vine St # 201,Philadelphia,PA,19106,"$949,500",2,2.0,1900.0,-1.0,2006,CONDO,,https://www.zillow.com/homedetails/317-Vine-St-201-Philadelphia-PA-19106/2080512290_zpid/
New construction,142 S Front St,Philadelphia,PA,19106,"$1,500,000",4,5.0,3640.0,1067.0,2018,TOWNHOUSE,2022200.0,https://www.zillow.com/homedetails/142-S-Front-St-Philadelphia-PA-19106/165607615_zpid/
Condo for sale,112 N 2nd St APT 5H3,Philadelphia,PA,19106,"$445,000",2,2.0,1280.0,-1.0,2006,CONDO,399000.0,https://www.zillow.com/homedetails/112-N-2nd-St-APT-5H3-Philadelphia-PA-19106/67365361_zpid/
Townhouse for sale,151-59 N 2nd St # 5,Philadelphia,PA,19106,"$739,900",3,4.0,2434.0,435.0,2016,TOWNHOUSE,,https://www.zillow.com/homedetails/151-59-N-2nd-St-5-Philadelphia-PA-19106/2081068791_zpid/
New construction,138R S Front St # 8,Philadelphia,PA,19106,"$2,199,000",5,6.0,5006.0,1197.0,2018,TOWNHOUSE,,https://www.zillow.com/homedetails/138R-S-Front-St-8-Philadelphia-PA-19106/2091170367_zpid/
Townhouse for sale,139 Elfreths Aly,Philadelphia,PA,19106,"$1,950,000",2,1.0,912.0,435.0,1703,TOWNHOUSE,353200.0,https://www.zillow.com/homedetails/139-Elfreths-Aly-Philadelphia-PA-19106/10196729_zpid/
Condo for sale,36 S Strawberry St APT 27,Philadelphia,PA,19106,"$285,000",1,1.0,700.0,-1.0,1900,CONDO,231000.0,https://www.zillow.com/homedetails/36-S-Strawberry-St-APT-27-Philadelphia-PA-19106/63498850_zpid/
