title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,2857 Gillingham St,Philadelphia,PA,19137,"$170,000",3,2.0,1065.0,1350.0,1925,TOWNHOUSE,139900.0,https://www.zillow.com/homedetails/2857-Gillingham-St-Philadelphia-PA-19137/10448696_zpid/
Townhouse for sale,4506 Mercer St,Philadelphia,PA,19137,"$185,000",3,2.0,1344.0,1398.0,1920,TOWNHOUSE,152400.0,https://www.zillow.com/homedetails/4506-Mercer-St-Philadelphia-PA-19137/10449796_zpid/
Townhouse for sale,2709 Eddington St,Philadelphia,PA,19137,"$275,000",4,3.0,1556.0,958.0,1920,TOWNHOUSE,73800.0,https://www.zillow.com/homedetails/2709-Eddington-St-Philadelphia-PA-19137/10448451_zpid/
Townhouse for sale,4256 Salmon St,Philadelphia,PA,19137,"$219,999",3,2.0,1068.0,818.0,1925,TOWNHOUSE,77400.0,https://www.zillow.com/homedetails/4256-Salmon-St-Philadelphia-PA-19137/10450229_zpid/
Townhouse for sale,4226 Richmond St,Philadelphia,PA,19137,"$199,999",3,1.0,960.0,914.0,1925,TOWNHOUSE,120100.0,https://www.zillow.com/homedetails/4226-Richmond-St-Philadelphia-PA-19137/10450489_zpid/
Apartment for sale,2718 Kirkbride St,Philadelphia,PA,19137,"$170,000",2,1.0,992.0,1102.0,1900,MULTI_FAMILY,122700.0,https://www.zillow.com/homedetails/2718-Kirkbride-St-Philadelphia-PA-19137/10449188_zpid/
House for sale,2651 Eddington St,Philadelphia,PA,19137,"$240,000",3,2.0,1265.0,1742.0,1925,SINGLE_FAMILY,153600.0,https://www.zillow.com/homedetails/2651-Eddington-St-Philadelphia-PA-19137/10448447_zpid/
Townhouse for sale,2827 Overington St,Philadelphia,PA,19137,"$219,000",3,1.0,1042.0,1006.0,1925,TOWNHOUSE,126200.0,https://www.zillow.com/homedetails/2827-Overington-St-Philadelphia-PA-19137/10448938_zpid/
House for sale,2641 Wheatsheaf Ln,Philadelphia,PA,19137,"$350,000",3,2.0,1988.0,3920.0,1950,SINGLE_FAMILY,105400.0,https://www.zillow.com/homedetails/2641-Wheatsheaf-Ln-Philadelphia-PA-19137/10448294_zpid/
House for sale,2633 Fillmore St,Philadelphia,PA,19137,"$199,000",2,2.0,960.0,2387.0,1925,SINGLE_FAMILY,126800.0,https://www.zillow.com/homedetails/2633-Fillmore-St-Philadelphia-PA-19137/10590320_zpid/
For sale by owner,5348 James St,Philadelphia,PA,19137,"$119,900",2,1.0,1106.0,897.0,1910,TOWNHOUSE,75100.0,https://www.zillow.com/homedetails/5348-James-St-Philadelphia-PA-19137/10451211_zpid/
Apartment for sale,4522 Mercer St,Philadelphia,PA,19137,"$205,000",2,1.0,1134.0,993.0,1920,MULTI_FAMILY,134900.0,https://www.zillow.com/homedetails/4522-Mercer-St-Philadelphia-PA-19137/10449804_zpid/
New construction,4640 Edgemont St,Philadelphia,PA,19137,"$329,900",3,4.0,2470.0,2234.0,2019,MULTI_FAMILY,176300.0,https://www.zillow.com/homedetails/4640-Edgemont-St-Philadelphia-PA-19137/10450112_zpid/
Townhouse for sale,4455 Garden St,Philadelphia,PA,19137,"$189,999",3,1.0,960.0,1132.0,1955,TOWNHOUSE,140100.0,https://www.zillow.com/homedetails/4455-Garden-St-Philadelphia-PA-19137/10450787_zpid/
Apartment for sale,4741 Mercer St,Philadelphia,PA,19137,"$219,999",3,1.0,1104.0,958.0,1925,MULTI_FAMILY,126100.0,https://www.zillow.com/homedetails/4741-Mercer-St-Philadelphia-PA-19137/10449863_zpid/
House for sale,2700 Ash St,Philadelphia,PA,19137,"$499,000",10,5.0,11400.0,3001.0,1925,SINGLE_FAMILY,,https://www.zillow.com/homedetails/2700-Ash-St-Philadelphia-PA-19137/2081911247_zpid/
Townhouse for sale,4455 E Allen St,Philadelphia,PA,19137,"$185,000",2,1.0,960.0,1115.0,1953,TOWNHOUSE,146200.0,https://www.zillow.com/homedetails/4455-E-Allen-St-Philadelphia-PA-19137/10450856_zpid/
Townhouse for sale,2710 Eddington St,Philadelphia,PA,19137,"$225,000",3,2.0,1547.0,1829.0,1920,TOWNHOUSE,170400.0,https://www.zillow.com/homedetails/2710-Eddington-St-Philadelphia-PA-19137/10448408_zpid/
Apartment for sale,2664 Orthodox St,Philadelphia,PA,19137,"$244,999",4,2.0,1984.0,1245.0,1920,MULTI_FAMILY,185100.0,https://www.zillow.com/homedetails/2664-Orthodox-St-Philadelphia-PA-19137/10448743_zpid/
Apartment for sale,2656 Bridge St,Philadelphia,PA,19137,"$255,000",0,,3184.0,2178.0,1930,MULTI_FAMILY,167000.0,https://www.zillow.com/homedetails/2656-Bridge-St-Philadelphia-PA-19137/10449415_zpid/
House for sale,2753 Orthodox St,Philadelphia,PA,19137,"$249,880",0,,1434.0,1306.0,1920,SINGLE_FAMILY,131400.0,https://www.zillow.com/homedetails/2753-Orthodox-St-Philadelphia-PA-19137/10448847_zpid/
