title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,6642 Chew Ave,Philadelphia,PA,19119,"$180,000",3,2.0,1108.0,1450.0,1925,TOWNHOUSE,99400.0,https://www.zillow.com/homedetails/6642-Chew-Ave-Philadelphia-PA-19119/10281073_zpid/
House for sale,7220 Sherman St,Philadelphia,PA,19119,"$1,675,000",6,5.0,6311.0,30056.0,1925,SINGLE_FAMILY,,https://www.zillow.com/homedetails/7220-Sherman-St-Philadelphia-PA-19119/2082852113_zpid/
House for sale,6703 Wissahickon Ave,Philadelphia,PA,19119,"$374,900",4,3.0,2288.0,9317.0,1925,SINGLE_FAMILY,387600.0,https://www.zillow.com/homedetails/6703-Wissahickon-Ave-Philadelphia-PA-19119/10285510_zpid/
House for sale,714 Saint Georges Rd,Philadelphia,PA,19119,"$1,549,000",5,6.0,5528.0,47288.0,1925,SINGLE_FAMILY,881800.0,https://www.zillow.com/homedetails/714-Saint-Georges-Rd-Philadelphia-PA-19119/10214482_zpid/
Condo for sale,7302 Cresheim Rd # D-2,Philadelphia,PA,19119,"$165,000",2,2.0,1029.0,-1.0,1965,CONDO,,https://www.zillow.com/homedetails/7302-Cresheim-Rd-D-2-Philadelphia-PA-19119/2080462950_zpid/
House for sale,40 W Phil Ellena St,Philadelphia,PA,19119,"$409,900",5,4.0,2400.0,7405.0,1925,SINGLE_FAMILY,350400.0,https://www.zillow.com/homedetails/40-W-Phil-Ellena-St-Philadelphia-PA-19119/10284089_zpid/
Townhouse for sale,327 E Hortter St,Philadelphia,PA,19119,"$249,000",4,2.0,1660.0,1851.0,1925,TOWNHOUSE,167500.0,https://www.zillow.com/homedetails/327-E-Hortter-St-Philadelphia-PA-19119/10280506_zpid/
House for sale,620 E Sedgwick St,Philadelphia,PA,19119,"$435,000",3,4.0,2180.0,15681.0,1925,SINGLE_FAMILY,390900.0,https://www.zillow.com/homedetails/620-E-Sedgwick-St-Philadelphia-PA-19119/10282667_zpid/
House for sale,708 W Mount Airy Ave,Philadelphia,PA,19119,"$1,395,000",5,6.0,5630.0,36154.0,1929,SINGLE_FAMILY,1132800.0,https://www.zillow.com/homedetails/708-W-Mount-Airy-Ave-Philadelphia-PA-19119/10213987_zpid/
Coming soon,W Mount Airy Ave,Philadelphia,PA,19119,"$335,000",3,1.0,1138.0,1738.0,1920,SINGLE_FAMILY,233900.0,https://www.zillow.com/homedetails/36-W-Mount-Airy-Ave-Philadelphia-PA-19119/10213894_zpid/
Townhouse for sale,225 E Meehan Ave,Philadelphia,PA,19119,"$194,900",3,2.0,1422.0,975.0,1925,TOWNHOUSE,146400.0,https://www.zillow.com/homedetails/225-E-Meehan-Ave-Philadelphia-PA-19119/10282378_zpid/
Townhouse for sale,135 W Weaver St,Philadelphia,PA,19119,"$267,000",3,3.0,2012.0,953.0,1920,TOWNHOUSE,,https://www.zillow.com/homedetails/135-W-Weaver-St-Philadelphia-PA-19119/2080542460_zpid/
House for sale,6820 Quincy St,Philadelphia,PA,19119,"$549,500",6,4.0,5013.0,12135.0,1893,SINGLE_FAMILY,499700.0,https://www.zillow.com/homedetails/6820-Quincy-St-Philadelphia-PA-19119/10285106_zpid/
