title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,4834 N Carlisle St,Philadelphia,PA,19141,"$82,000",3,1.0,1444.0,1498.0,1930,TOWNHOUSE,67100.0,https://www.zillow.com/homedetails/4834-N-Carlisle-St-Philadelphia-PA-19141/10236985_zpid/
Foreclosure,1506 Roselyn St,Philadelphia,PA,19141,"$87,000",3,1.0,1434.0,1360.0,1905,SINGLE_FAMILY,95700.0,https://www.zillow.com/homedetails/1506-Roselyn-St-Philadelphia-PA-19141/10250798_zpid/
Townhouse for sale,1925 Church Ln,Philadelphia,PA,19141,"$135,000",3,2.0,1200.0,8045.0,1920,TOWNHOUSE,117700.0,https://www.zillow.com/homedetails/1925-Church-Ln-Philadelphia-PA-19141/10251018_zpid/
Townhouse for sale,6014 Ogontz Ave,Philadelphia,PA,19141,"$205,000",3,2.0,1808.0,1742.0,1950,TOWNHOUSE,71300.0,https://www.zillow.com/homedetails/6014-Ogontz-Ave-Philadelphia-PA-19141/10253936_zpid/
Apartment for sale,1431 Clearview St,Philadelphia,PA,19141,"$199,900",3,3.0,1428.0,2156.0,2001,MULTI_FAMILY,114800.0,https://www.zillow.com/homedetails/1431-Clearview-St-Philadelphia-PA-19141/53608624_zpid/
Townhouse for sale,1874 W Nedro Ave,Philadelphia,PA,19141,"$139,900",3,2.0,1408.0,1729.0,1925,TOWNHOUSE,,https://www.zillow.com/homedetails/1874-W-Nedro-Ave-Philadelphia-PA-19141/2080517847_zpid/
Apartment for sale,4927 N 16th St,Philadelphia,PA,19141,"$54,999",3,3.0,1230.0,1350.0,1925,MULTI_FAMILY,75900.0,https://www.zillow.com/homedetails/4927-N-16th-St-Philadelphia-PA-19141/10252753_zpid/
Foreclosure,5703 N 13th St,Philadelphia,PA,19141,"$99,000",3,1.0,1360.0,1502.0,1940,TOWNHOUSE,62500.0,https://www.zillow.com/homedetails/5703-N-13th-St-Philadelphia-PA-19141/10468899_zpid/
Townhouse for sale,1966 W Spencer St,Philadelphia,PA,19141,"$126,900",3,2.0,1218.0,1319.0,1925,TOWNHOUSE,,https://www.zillow.com/homedetails/1966-W-Spencer-St-Philadelphia-PA-19141/2080604733_zpid/
Townhouse for sale,5317 N 15th St,Philadelphia,PA,19141,"$160,000",3,1.0,1316.0,1171.0,1915,TOWNHOUSE,102400.0,https://www.zillow.com/homedetails/5317-N-15th-St-Philadelphia-PA-19141/53609953_zpid/
Apartment for sale,4751 N 13th St,Philadelphia,PA,19141,"$52,900",3,1.0,900.0,805.0,1935,MULTI_FAMILY,57900.0,https://www.zillow.com/homedetails/4751-N-13th-St-Philadelphia-PA-19141/10465726_zpid/
Townhouse for sale,4816 N Marvine St,Philadelphia,PA,19141,"$85,000",3,2.0,1492.0,1350.0,1935,TOWNHOUSE,85300.0,https://www.zillow.com/homedetails/4816-N-Marvine-St-Philadelphia-PA-19141/10465232_zpid/
