title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Condo for sale,3900 Ford Rd APT 18C,Philadelphia,PA,19131,"$107,000",2,1.0,1206.0,1206.0,1960,CONDO,107400.0,https://www.zillow.com/homedetails/3900-Ford-Rd-APT-18C-Philadelphia-PA-19131/10607782_zpid/
Foreclosure,5404 Wyndale Ave,Philadelphia,PA,19131,"$170,000",5,3.0,2240.0,3123.0,1925,MULTI_FAMILY,184300.0,https://www.zillow.com/homedetails/5404-Wyndale-Ave-Philadelphia-PA-19131/10488693_zpid/
Townhouse for sale,5391 Hazelhurst St,Philadelphia,PA,19131,"$165,000",3,2.0,1311.0,1119.0,1925,TOWNHOUSE,103300.0,https://www.zillow.com/homedetails/5391-Hazelhurst-St-Philadelphia-PA-19131/10485251_zpid/
Townhouse for sale,5502 Wyalusing Ave,Philadelphia,PA,19131,"$185,000",3,2.0,1540.0,1250.0,1925,TOWNHOUSE,51600.0,https://www.zillow.com/homedetails/5502-Wyalusing-Ave-Philadelphia-PA-19131/10189640_zpid/
Townhouse for sale,650 N Sickels St,Philadelphia,PA,19131,"$69,900",2,1.0,728.0,614.0,1925,TOWNHOUSE,33100.0,https://www.zillow.com/homedetails/650-N-Sickels-St-Philadelphia-PA-19131/10190262_zpid/
Condo for sale,2814 Belmont Ave,Philadelphia,PA,19131,"$250,000",3,3.0,1401.0,2278.0,1920,CONDO,166200.0,https://www.zillow.com/homedetails/2814-Belmont-Ave-Philadelphia-PA-19131/10486346_zpid/
Townhouse for sale,5333 Turner St,Philadelphia,PA,19131,"$79,900",2,2.0,1380.0,897.0,1925,TOWNHOUSE,55000.0,https://www.zillow.com/homedetails/5333-Turner-St-Philadelphia-PA-19131/10485120_zpid/
House for sale,2276 N 51st St,Philadelphia,PA,19131,"$599,900",6,4.0,2720.0,7222.0,1925,SINGLE_FAMILY,,https://www.zillow.com/homedetails/2276-N-51st-St-Philadelphia-PA-19131/2081901306_zpid/
House for sale,5313 Wynnefield Ave,Philadelphia,PA,19131,"$614,000",8,6.0,6328.0,13564.0,1925,SINGLE_FAMILY,188600.0,https://www.zillow.com/homedetails/5313-Wynnefield-Ave-Philadelphia-PA-19131/10486050_zpid/
Auction,5718 Woodbine Ave,Philadelphia,PA,19131,,4,2.0,1805.0,3049.0,1925,SINGLE_FAMILY,173200.0,https://www.zillow.com/homedetails/5718-Woodbine-Ave-Philadelphia-PA-19131/10489137_zpid/
