title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Condo for sale,1425 Locust St UNIT 18B,Philadelphia,PA,19102,"$539,000",2,2.0,1243.0,-1.0,1900,CONDO,511000.0,https://www.zillow.com/homedetails/1425-Locust-St-UNIT-18B-Philadelphia-PA-19102/87764505_zpid/
Condo for sale,1420 Locust St APT 14E,Philadelphia,PA,19102,"$289,500",1,1.0,861.0,861.0,1977,CONDO,243800.0,https://www.zillow.com/homedetails/1420-Locust-St-APT-14E-Philadelphia-PA-19102/10601680_zpid/
Condo for sale,1425 Locust St UNIT 15D,Philadelphia,PA,19102,"$384,000",1,1.0,883.0,-1.0,1900,CONDO,384900.0,https://www.zillow.com/homedetails/1425-Locust-St-UNIT-15D-Philadelphia-PA-19102/87764592_zpid/
Condo for sale,1414 S Penn Sq UNIT 38G,Philadelphia,PA,19102,"$1,650,000",3,4.0,2356.0,-1.0,2009,CONDO,2121100.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-38G-Philadelphia-PA-19102/90196474_zpid/
Apartment for sale,333 N 15th St,Philadelphia,PA,19102,"$499,900",0,,1600.0,801.0,1915,MULTI_FAMILY,400900.0,https://www.zillow.com/homedetails/333-N-15th-St-Philadelphia-PA-19102/118357541_zpid/
Condo for sale,1508 Pine St APT A,Philadelphia,PA,19102,"$839,000",2,3.0,1773.0,2500.0,1918,CONDO,543700.0,https://www.zillow.com/homedetails/1508-Pine-St-APT-A-Philadelphia-PA-19102/90198493_zpid/
Condo for sale,111 S 15th St APT 1711,Philadelphia,PA,19102,"$439,000",2,2.0,1184.0,-1.0,1900,CONDO,442400.0,https://www.zillow.com/homedetails/111-S-15th-St-APT-1711-Philadelphia-PA-19102/67365420_zpid/
Condo for sale,1414 S Penn Sq UNIT 26H,Philadelphia,PA,19102,"$995,000",2,3.0,1462.0,-1.0,2009,CONDO,806700.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-26H-Philadelphia-PA-19102/90198584_zpid/
Condo for sale,1420 Locust St APT 11C,Philadelphia,PA,19102,"$264,900",1,1.0,875.0,875.0,1977,CONDO,271200.0,https://www.zillow.com/homedetails/1420-Locust-St-APT-11C-Philadelphia-PA-19102/10601624_zpid/
Condo for sale,1420 Locust St APT 19R,Philadelphia,PA,19102,"$289,900",1,1.0,717.0,717.0,1977,CONDO,288300.0,https://www.zillow.com/homedetails/1420-Locust-St-APT-19R-Philadelphia-PA-19102/10601783_zpid/
Condo for sale,1414 S Penn Sq UNIT 31F,Philadelphia,PA,19102,"$1,495,000",2,3.0,1645.0,43560.0,2009,CONDO,1435200.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-31F-Philadelphia-PA-19102/90197389_zpid/
House for sale,1515 Locust St UNIT 400,Philadelphia,PA,19102,"$1,350,000",2,3.0,2225.0,-1.0,1900,SINGLE_FAMILY,1011500.0,https://www.zillow.com/homedetails/1515-Locust-St-UNIT-400-Philadelphia-PA-19102/63498046_zpid/
Condo for sale,1414 S Penn Sq UNIT 8H,Philadelphia,PA,19102,"$775,000",2,3.0,1467.0,-1.0,2009,CONDO,705600.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-8H-Philadelphia-PA-19102/90197838_zpid/
Condo for sale,1414 S Penn Sq UNIT 33H,Philadelphia,PA,19102,"$1,195,000",2,3.0,1462.0,-1.0,2009,CONDO,1108800.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-33H-Philadelphia-PA-19102/90196692_zpid/
Condo for sale,1414 S Penn Sq UNIT 6H,Philadelphia,PA,19102,"$769,900",2,3.0,1467.0,-1.0,2009,CONDO,705600.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-6H-Philadelphia-PA-19102/90197588_zpid/
Condo for sale,1500 Chestnut St APT 11B,Philadelphia,PA,19102,"$425,500",2,2.0,1023.0,-1.0,1900,CONDO,349000.0,https://www.zillow.com/homedetails/1500-Chestnut-St-APT-11B-Philadelphia-PA-19102/71249206_zpid/
Condo for sale,1414 S Penn Sq UNIT 15G,Philadelphia,PA,19102,"$525,000",1,2.0,894.0,-1.0,2009,CONDO,429600.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-15G-Philadelphia-PA-19102/90198101_zpid/
Condo for sale,1414 S Penn Sq # 36GH,Philadelphia,PA,19102,"$1,625,000",3,4.0,2356.0,-1.0,2009,CONDO,,https://www.zillow.com/homedetails/1414-S-Penn-Sq-36GH-Philadelphia-PA-19102/2081211813_zpid/
Condo for sale,1420 Locust St APT 12A,Philadelphia,PA,19102,"$499,900",3,3.0,1524.0,1524.0,1977,CONDO,506000.0,https://www.zillow.com/homedetails/1420-Locust-St-APT-12A-Philadelphia-PA-19102/10601640_zpid/
Condo for sale,1420 Locust St APT 22B,Philadelphia,PA,19102,"$249,000",1,1.0,521.0,22694760.0,1977,CONDO,204700.0,https://www.zillow.com/homedetails/1420-Locust-St-APT-22B-Philadelphia-PA-19102/10601821_zpid/
Condo for sale,1414 S Penn Sq UNIT 19C,Philadelphia,PA,19102,"$707,500",1,2.0,965.0,-1.0,2007,CONDO,607200.0,https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-19C-Philadelphia-PA-19102/90197144_zpid/
