title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
House for sale,366 Jacob St,Philadelphia,PA,19128,"$274,900",3,2.0,1481.0,2178.0,1930,SINGLE_FAMILY,216100.0,https://www.zillow.com/homedetails/366-Jacob-St-Philadelphia-PA-19128/10271590_zpid/
House for sale,8552 Glen Campbell Rd,Philadelphia,PA,19128,"$485,000",4,3.0,3124.0,14396.0,1984,SINGLE_FAMILY,416400.0,https://www.zillow.com/homedetails/8552-Glen-Campbell-Rd-Philadelphia-PA-19128/80951847_zpid/
House for sale,829 Bells Mill Rd,Philadelphia,PA,19128,"$245,000",4,3.0,1760.0,3532.0,1969,SINGLE_FAMILY,231600.0,https://www.zillow.com/homedetails/829-Bells-Mill-Rd-Philadelphia-PA-19128/10277541_zpid/
House for sale,7804 Granville Rd,Philadelphia,PA,19128,"$249,000",2,2.0,1434.0,9535.0,1960,SINGLE_FAMILY,280500.0,https://www.zillow.com/homedetails/7804-Granville-Rd-Philadelphia-PA-19128/10273051_zpid/
House for sale,8568 Lykens Ln,Philadelphia,PA,19128,"$279,900",3,1.0,1581.0,8677.0,1953,SINGLE_FAMILY,241100.0,https://www.zillow.com/homedetails/8568-Lykens-Ln-Philadelphia-PA-19128/10278817_zpid/
Townhouse for sale,4617 Silverwood St,Philadelphia,PA,19128,"$209,900",3,2.0,1230.0,2099.0,1930,TOWNHOUSE,234000.0,https://www.zillow.com/homedetails/4617-Silverwood-St-Philadelphia-PA-19128/10269788_zpid/
House for sale,7702 Lawnton St,Philadelphia,PA,19128,"$389,900",3,2.0,1976.0,5000.0,1964,SINGLE_FAMILY,303100.0,https://www.zillow.com/homedetails/7702-Lawnton-St-Philadelphia-PA-19128/10277992_zpid/
Townhouse for sale,308 Righter St,Philadelphia,PA,19128,"$289,000",3,1.0,1496.0,1441.0,1910,TOWNHOUSE,201700.0,https://www.zillow.com/homedetails/308-Righter-St-Philadelphia-PA-19128/10275001_zpid/
House for sale,465 Krams Ave,Philadelphia,PA,19128,"$279,000",3,1.0,1396.0,3449.0,1930,SINGLE_FAMILY,274200.0,https://www.zillow.com/homedetails/465-Krams-Ave-Philadelphia-PA-19128/10271487_zpid/
Townhouse for sale,459 Green Ln,Philadelphia,PA,19128,"$339,000",4,3.0,2120.0,3750.0,1900,TOWNHOUSE,293700.0,https://www.zillow.com/homedetails/459-Green-Ln-Philadelphia-PA-19128/10270727_zpid/
House for sale,926 Lomond Ln,Philadelphia,PA,19128,"$295,000",4,2.0,1648.0,6416.0,1956,SINGLE_FAMILY,247800.0,https://www.zillow.com/homedetails/926-Lomond-Ln-Philadelphia-PA-19128/10277230_zpid/
House for sale,436 Seville St,Philadelphia,PA,19128,"$259,900",4,2.0,1997.0,3959.0,1910,SINGLE_FAMILY,254200.0,https://www.zillow.com/homedetails/436-Seville-St-Philadelphia-PA-19128/10270043_zpid/
House for sale,(undisclosed Address),Philadelphia,PA,19128,"$350,000",4,2.0,1728.0,7840.0,1959,SINGLE_FAMILY,,https://www.zillow.com/homedetails/(undisclosed-Address)-Philadelphia-PA-19128/2080500877_zpid/
Townhouse for sale,308 Cotton St,Philadelphia,PA,19128,"$175,000",3,1.0,1472.0,1306.0,1935,TOWNHOUSE,209200.0,https://www.zillow.com/homedetails/308-Cotton-St-Philadelphia-PA-19128/10267358_zpid/
House for sale,631 Renz St,Philadelphia,PA,19128,"$400,000",3,3.0,2145.0,6555.0,1964,SINGLE_FAMILY,267600.0,https://www.zillow.com/homedetails/631-Renz-St-Philadelphia-PA-19128/80948160_zpid/
Townhouse for sale,4573 Boone St,Philadelphia,PA,19128,"$229,900",2,1.0,1376.0,1006.0,1940,TOWNHOUSE,199700.0,https://www.zillow.com/homedetails/4573-Boone-St-Philadelphia-PA-19128/10269833_zpid/
Apartment for sale,269 Lyceum Ave,Philadelphia,PA,19128,"$389,000",3,3.0,,1367.0,2016,MULTI_FAMILY,25300.0,https://www.zillow.com/homedetails/269-Lyceum-Ave-Philadelphia-PA-19128/122073345_zpid/
