title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,2329 W Lehigh Ave,Philadelphia,PA,19132,"$155,000",4,2.0,1416.0,1184.0,1935,TOWNHOUSE,49800.0,https://www.zillow.com/homedetails/2329-W-Lehigh-Ave-Philadelphia-PA-19132/10223724_zpid/
Townhouse for sale,1326 W William St,Philadelphia,PA,19132,"$74,900",3,2.0,1272.0,574.0,1920,TOWNHOUSE,51500.0,https://www.zillow.com/homedetails/1326-W-William-St-Philadelphia-PA-19132/10377449_zpid/
Apartment for sale,2338 W Hagert St,Philadelphia,PA,19132,"$89,900",0,,1290.0,1716.0,1920,MULTI_FAMILY,47400.0,https://www.zillow.com/homedetails/2338-W-Hagert-St-Philadelphia-PA-19132/10248748_zpid/
Townhouse for sale,2922 N Woodstock St,Philadelphia,PA,19132,"$69,900",4,2.0,960.0,1123.0,1959,TOWNHOUSE,32000.0,https://www.zillow.com/homedetails/2922-N-Woodstock-St-Philadelphia-PA-19132/10225232_zpid/
For sale by owner,3109 N Carlisle St,Philadelphia,PA,19132,"$57,000",3,2.0,896.0,657.0,1939,TOWNHOUSE,15600.0,https://www.zillow.com/homedetails/3109-N-Carlisle-St-Philadelphia-PA-19132/10224464_zpid/
Townhouse for sale,3114 N Taylor St,Philadelphia,PA,19132,"$109,900",3,1.0,1320.0,1350.0,1925,TOWNHOUSE,47400.0,https://www.zillow.com/homedetails/3114-N-Taylor-St-Philadelphia-PA-19132/10378458_zpid/
House for sale,2455 N 18th St,Philadelphia,PA,19132,"$139,900",3,2.0,1506.0,1049.0,1925,SINGLE_FAMILY,38300.0,https://www.zillow.com/homedetails/2455-N-18th-St-Philadelphia-PA-19132/10246515_zpid/
Townhouse for sale,2913 W Clementine St,Philadelphia,PA,19132,"$79,900",3,2.0,756.0,487.0,1940,TOWNHOUSE,34700.0,https://www.zillow.com/homedetails/2913-W-Clementine-St-Philadelphia-PA-19132/10380845_zpid/
Townhouse for sale,2751 N Ringgold St,Philadelphia,PA,19132,"$39,900",3,1.0,908.0,653.0,1915,TOWNHOUSE,23200.0,https://www.zillow.com/homedetails/2751-N-Ringgold-St-Philadelphia-PA-19132/10310095_zpid/
Townhouse for sale,2436 N 20th St,Philadelphia,PA,19132,"$44,450",6,2.0,2045.0,1097.0,1920,TOWNHOUSE,46700.0,https://www.zillow.com/homedetails/2436-N-20th-St-Philadelphia-PA-19132/10247957_zpid/
For sale by owner,2754 N Hemberger St,Philadelphia,PA,19132,"$34,000",3,1.0,936.0,657.0,1925,CONDO,28800.0,https://www.zillow.com/homedetails/2754-N-Hemberger-St-Philadelphia-PA-19132/10225796_zpid/
Townhouse for sale,2453 N Chadwick St,Philadelphia,PA,19132,"$40,000",3,1.0,1120.0,683.0,1915,TOWNHOUSE,10000.0,https://www.zillow.com/homedetails/2453-N-Chadwick-St-Philadelphia-PA-19132/10245523_zpid/
Townhouse for sale,2415 N Colorado St,Philadelphia,PA,19132,"$40,000",3,1.0,1056.0,662.0,1915,TOWNHOUSE,9600.0,https://www.zillow.com/homedetails/2415-N-Colorado-St-Philadelphia-PA-19132/10245954_zpid/
Townhouse for sale,2524 N Marston St,Philadelphia,PA,19132,"$35,000",3,1.0,1260.0,1306.0,1915,TOWNHOUSE,28800.0,https://www.zillow.com/homedetails/2524-N-Marston-St-Philadelphia-PA-19132/10310527_zpid/
Townhouse for sale,2836 N Stillman St,Philadelphia,PA,19132,"$49,000",3,1.0,918.0,649.0,1925,TOWNHOUSE,25000.0,https://www.zillow.com/homedetails/2836-N-Stillman-St-Philadelphia-PA-19132/10378881_zpid/
Townhouse for sale,3125 N 35th St,Philadelphia,PA,19132,"$299,000",3,3.0,2036.0,1123.0,1940,TOWNHOUSE,85800.0,https://www.zillow.com/homedetails/3125-N-35th-St-Philadelphia-PA-19132/10382702_zpid/
Townhouse for sale,2617 W Seltzer St,Philadelphia,PA,19132,"$29,900",3,1.0,952.0,657.0,1915,TOWNHOUSE,20500.0,https://www.zillow.com/homedetails/2617-W-Seltzer-St-Philadelphia-PA-19132/10312399_zpid/
Townhouse for sale,2859 N Bambrey St,Philadelphia,PA,19132,"$39,900",2,1.0,996.0,631.0,1940,TOWNHOUSE,19000.0,https://www.zillow.com/homedetails/2859-N-Bambrey-St-Philadelphia-PA-19132/10379029_zpid/
Townhouse for sale,2841 N 24th St,Philadelphia,PA,19132,"$114,900",3,1.0,1296.0,1058.0,1940,TOWNHOUSE,53000.0,https://www.zillow.com/homedetails/2841-N-24th-St-Philadelphia-PA-19132/10226607_zpid/
Townhouse for sale,2641 N Bouvier St,Philadelphia,PA,19132,"$79,000",3,1.0,1026.0,710.0,1915,TOWNHOUSE,29000.0,https://www.zillow.com/homedetails/2641-N-Bouvier-St-Philadelphia-PA-19132/10246304_zpid/
Townhouse for sale,3520 W Allegheny Ave,Philadelphia,PA,19132,"$101,500",4,2.0,1440.0,749.0,1930,TOWNHOUSE,22900.0,https://www.zillow.com/homedetails/3520-W-Allegheny-Ave-Philadelphia-PA-19132/10381255_zpid/
Townhouse for sale,2338 W Sergeant St,Philadelphia,PA,19132,"$46,900",2,1.0,922.0,771.0,1915,TOWNHOUSE,12000.0,https://www.zillow.com/homedetails/2338-W-Sergeant-St-Philadelphia-PA-19132/10248991_zpid/
Townhouse for sale,2833 W Huntingdon St,Philadelphia,PA,19132,"$41,000",2,3.0,1120.0,757.0,1915,TOWNHOUSE,16700.0,https://www.zillow.com/homedetails/2833-W-Huntingdon-St-Philadelphia-PA-19132/10311655_zpid/
For sale by owner,2641 W Lehigh Ave,Philadelphia,PA,19132,"$94,000",2,3.0,1968.0,1120.0,1915,SINGLE_FAMILY,,https://www.zillow.com/homedetails/2641-W-Lehigh-Ave-Philadelphia-PA-19132/2081408368_zpid/
House for sale,2714 2714-16 W Gordon St,Philadelphia,PA,19132,"$65,000",2,1.0,3232.0,1149.0,1915,SINGLE_FAMILY,,https://www.zillow.com/homedetails/2714-2714-16-W-Gordon-St-Philadelphia-PA-19132/2084139414_zpid/
Townhouse for sale,2725 N Croskey St,Philadelphia,PA,19132,"$95,000",3,1.0,1052.0,435.0,1940,TOWNHOUSE,31500.0,https://www.zillow.com/homedetails/2725-N-Croskey-St-Philadelphia-PA-19132/10225588_zpid/
Townhouse for sale,2956 N 24th St,Philadelphia,PA,19132,"$165,000",3,2.0,1002.0,1141.0,1940,TOWNHOUSE,35600.0,https://www.zillow.com/homedetails/2956-N-24th-St-Philadelphia-PA-19132/10378118_zpid/
For sale by owner,2604 W Lehigh Ave,Philadelphia,PA,19132,"$79,999",2,2.0,1328.0,865.0,1915,MULTI_FAMILY,44200.0,https://www.zillow.com/homedetails/2604-W-Lehigh-Ave-Philadelphia-PA-19132/10311988_zpid/
Townhouse for sale,3109 N Patton St,Philadelphia,PA,19132,"$74,900",3,2.0,1456.0,1036.0,1943,TOWNHOUSE,33700.0,https://www.zillow.com/homedetails/3109-N-Patton-St-Philadelphia-PA-19132/10382428_zpid/
Townhouse for sale,2422 N 26th St,Philadelphia,PA,19132,"$50,000",3,1.0,1110.0,901.0,1915,TOWNHOUSE,27100.0,https://www.zillow.com/homedetails/2422-N-26th-St-Philadelphia-PA-19132/10310376_zpid/
Townhouse for sale,2540 W Lehigh Ave,Philadelphia,PA,19132,"$49,999",6,3.0,2426.0,1598.0,1915,TOWNHOUSE,56600.0,https://www.zillow.com/homedetails/2540-W-Lehigh-Ave-Philadelphia-PA-19132/10311983_zpid/
Townhouse for sale,2137 W Indiana Ave,Philadelphia,PA,19132,"$115,000",5,2.0,2706.0,1742.0,1940,TOWNHOUSE,51000.0,https://www.zillow.com/homedetails/2137-W-Indiana-Ave-Philadelphia-PA-19132/10224159_zpid/
Townhouse for sale,2431 N 29th St,Philadelphia,PA,19132,"$80,000",0,,2022.0,1089.0,1915,TOWNHOUSE,28100.0,https://www.zillow.com/homedetails/2431-N-29th-St-Philadelphia-PA-19132/10310915_zpid/
Lot / Land for sale,2840 W Huntingdon St,Philadelphia,PA,19132,"$34,900",4,,1692.0,871.0,1915,LOT,9300.0,https://www.zillow.com/homedetails/2840-W-Huntingdon-St-Philadelphia-PA-19132/10311620_zpid/
Townhouse for sale,1309 W Clementine St,Philadelphia,PA,19132,"$68,000",2,1.0,826.0,561.0,1935,TOWNHOUSE,42600.0,https://www.zillow.com/homedetails/1309-W-Clementine-St-Philadelphia-PA-19132/10430777_zpid/
Foreclosure,2821 W Lehigh Ave,Philadelphia,PA,19132,"$90,000",5,2.0,1850.0,1193.0,1915,TOWNHOUSE,45400.0,https://www.zillow.com/homedetails/2821-W-Lehigh-Ave-Philadelphia-PA-19132/10312077_zpid/
Townhouse for sale,2625 N Chadwick St,Philadelphia,PA,19132,"$20,000",0,,1036.0,670.0,1915,TOWNHOUSE,6300.0,https://www.zillow.com/homedetails/2625-N-Chadwick-St-Philadelphia-PA-19132/10245556_zpid/
Townhouse for sale,2919 N Bambrey St,Philadelphia,PA,19132,"$58,000",3,1.0,940.0,644.0,1940,TOWNHOUSE,32700.0,https://www.zillow.com/homedetails/2919-N-Bambrey-St-Philadelphia-PA-19132/10379042_zpid/
Townhouse for sale,2765 N Ringgold St,Philadelphia,PA,19132,"$30,000",3,1.0,908.0,653.0,1915,TOWNHOUSE,7500.0,https://www.zillow.com/homedetails/2765-N-Ringgold-St-Philadelphia-PA-19132/10310102_zpid/
Townhouse for sale,2318 W Allegheny Ave,Philadelphia,PA,19132,"$130,000",3,3.0,1244.0,936.0,1925,TOWNHOUSE,23200.0,https://www.zillow.com/homedetails/2318-W-Allegheny-Ave-Philadelphia-PA-19132/10224429_zpid/
