title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,2040 Lardner St,Philadelphia,PA,19149,"$124,900",3,2.0,1176.0,2526.0,1950,TOWNHOUSE,133200.0,https://www.zillow.com/homedetails/2040-Lardner-St-Philadelphia-PA-19149/10554308_zpid/
Townhouse for sale,6123 Belden St,Philadelphia,PA,19149,"$160,000",3,1.0,1168.0,1589.0,1920,TOWNHOUSE,109400.0,https://www.zillow.com/homedetails/6123-Belden-St-Philadelphia-PA-19149/10492538_zpid/
Townhouse for sale,2100 Robbins Ave,Philadelphia,PA,19149,"$183,900",3,2.0,1208.0,2613.0,1950,TOWNHOUSE,129200.0,https://www.zillow.com/homedetails/2100-Robbins-Ave-Philadelphia-PA-19149/10555359_zpid/
Townhouse for sale,5930 Frontenac St,Philadelphia,PA,19149,"$173,000",3,3.0,1348.0,1406.0,1925,TOWNHOUSE,113100.0,https://www.zillow.com/homedetails/5930-Frontenac-St-Philadelphia-PA-19149/10492119_zpid/
Townhouse for sale,1452 Higbee St,Philadelphia,PA,19149,"$139,900",3,1.0,1126.0,1163.0,1950,TOWNHOUSE,101000.0,https://www.zillow.com/homedetails/1452-Higbee-St-Philadelphia-PA-19149/10496841_zpid/
Townhouse for sale,1431 Benner St,Philadelphia,PA,19149,"$140,000",3,2.0,1166.0,1311.0,1950,TOWNHOUSE,105500.0,https://www.zillow.com/homedetails/1431-Benner-St-Philadelphia-PA-19149/10496923_zpid/
Townhouse for sale,3134 Barnett St,Philadelphia,PA,19149,"$165,000",3,2.0,960.0,1014.0,1940,TOWNHOUSE,113500.0,https://www.zillow.com/homedetails/3134-Barnett-St-Philadelphia-PA-19149/10503595_zpid/
Townhouse for sale,3232 Friendship St,Philadelphia,PA,19149,"$219,999",3,1.0,1104.0,1707.0,1950,TOWNHOUSE,146600.0,https://www.zillow.com/homedetails/3232-Friendship-St-Philadelphia-PA-19149/10507299_zpid/
Foreclosure,3245 Unruh Ave,Philadelphia,PA,19149,"$50,000",3,,1414.0,1759.0,1937,LOT,156500.0,https://www.zillow.com/homedetails/3245-Unruh-Ave-Philadelphia-PA-19149/10504997_zpid/
House for sale,7128 Horrocks St,Philadelphia,PA,19149,"$200,000",3,2.0,1396.0,1306.0,1950,SINGLE_FAMILY,130700.0,https://www.zillow.com/homedetails/7128-Horrocks-St-Philadelphia-PA-19149/10501995_zpid/
