title,address,city,state,postal_code,price,bedroom,bathroom,area,lot_size,year_built,home_type,tax_assessed_value,url
Townhouse for sale,1731 S 12th St,Philadelphia,PA,19148,"$425,000",3,2.0,1344.0,1071.0,1925,TOWNHOUSE,282500.0,https://www.zillow.com/homedetails/1731-S-12th-St-Philadelphia-PA-19148/10397333_zpid/
House for sale,1615 E Moyamensing Ave,Philadelphia,PA,19148,"$375,000",3,2.0,1390.0,871.0,1926,SINGLE_FAMILY,213500.0,https://www.zillow.com/homedetails/1615-E-Moyamensing-Ave-Philadelphia-PA-19148/10171547_zpid/
New construction,2005 S 8th St,Philadelphia,PA,19148,"$499,900",4,3.0,2800.0,862.0,2020,SINGLE_FAMILY,27300.0,https://www.zillow.com/homedetails/2005-S-8th-St-Philadelphia-PA-19148/118356052_zpid/
Townhouse for sale,614 Winton St,Philadelphia,PA,19148,"$229,999",2,2.0,900.0,670.0,1920,TOWNHOUSE,148500.0,https://www.zillow.com/homedetails/614-Winton-St-Philadelphia-PA-19148/10389357_zpid/
Townhouse for sale,2316 S 10th St,Philadelphia,PA,19148,"$230,000",3,2.0,1500.0,1023.0,1925,TOWNHOUSE,193700.0,https://www.zillow.com/homedetails/2316-S-10th-St-Philadelphia-PA-19148/10392940_zpid/
Townhouse for sale,1341 Mifflin St,Philadelphia,PA,19148,"$595,000",3,2.0,2096.0,901.0,1960,TOWNHOUSE,369800.0,https://www.zillow.com/homedetails/1341-Mifflin-St-Philadelphia-PA-19148/10397210_zpid/
Townhouse for sale,1013 Jackson St,Philadelphia,PA,19148,"$420,000",4,4.0,2218.0,967.0,1925,TOWNHOUSE,284500.0,https://www.zillow.com/homedetails/1013-Jackson-St-Philadelphia-PA-19148/10393469_zpid/
Townhouse for sale,1100 Moore St,Philadelphia,PA,19148,"$619,000",3,2.0,2320.0,1102.0,1985,TOWNHOUSE,354400.0,https://www.zillow.com/homedetails/1100-Moore-St-Philadelphia-PA-19148/10397049_zpid/
Townhouse for sale,2430 S Sheridan St,Philadelphia,PA,19148,"$189,999",3,2.0,1280.0,683.0,1925,TOWNHOUSE,81300.0,https://www.zillow.com/homedetails/2430-S-Sheridan-St-Philadelphia-PA-19148/10389986_zpid/
Townhouse for sale,2422 S Camac St,Philadelphia,PA,19148,"$199,900",2,1.0,940.0,679.0,1925,TOWNHOUSE,172600.0,https://www.zillow.com/homedetails/2422-S-Camac-St-Philadelphia-PA-19148/10395851_zpid/
